# H AMS02(2012/08-2012/08)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.773400e+00 4.519107e+00 5.042003e+00 9.388963e+01 -1.572613e-01 1.572613e-01 -1.314777e+00 1.314777e+00 1.324149e+00 1.324149e+00
5.316357e+00 5.042003e+00 5.605640e+00 7.671250e+01 -1.288838e-01 1.288838e-01 -1.049508e+00 1.049508e+00 1.057392e+00 1.057392e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.234250e+01 -1.041146e-01 1.041146e-01 -8.361832e-01 8.361832e-01 8.426400e-01 8.426400e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.072646e+01 -8.512566e-02 8.512566e-02 -6.739916e-01 6.739916e-01 6.793460e-01 6.793460e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.110107e+01 -7.060196e-02 7.060196e-02 -5.425176e-01 5.425176e-01 5.470923e-01 5.470923e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.319339e+01 -5.898068e-02 5.898068e-02 -4.315627e-01 4.315627e-01 4.355744e-01 4.355744e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.667592e+01 -4.962062e-02 4.962062e-02 -3.410616e-01 3.410616e-01 3.446523e-01 3.446523e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.153829e+01 -4.205134e-02 4.205134e-02 -2.806086e-01 2.806086e-01 2.837420e-01 2.837420e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.730296e+01 -3.492775e-02 3.492775e-02 -2.204042e-01 2.204042e-01 2.231546e-01 2.231546e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.397312e+01 -3.059098e-02 3.059098e-02 -1.802742e-01 1.802742e-01 1.828513e-01 1.828513e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.135208e+01 -2.555757e-02 2.555757e-02 -1.501234e-01 1.501234e-01 1.522834e-01 1.522834e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.194933e+00 -2.138201e-02 2.138201e-02 -1.180799e-01 1.180799e-01 1.200002e-01 1.200002e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.416083e+00 -1.783702e-02 1.783702e-02 -9.504511e-02 9.504511e-02 9.670435e-02 9.670435e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.963640e+00 -1.474338e-02 1.474338e-02 -7.701747e-02 7.701747e-02 7.841593e-02 7.841593e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.826289e+00 -1.214923e-02 1.214923e-02 -6.200437e-02 6.200437e-02 6.318343e-02 6.318343e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.884646e+00 -1.008791e-02 1.008791e-02 -5.000083e-02 5.000083e-02 5.100832e-02 5.100832e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.138303e+00 -8.501484e-03 8.501484e-03 -4.099350e-02 4.099350e-02 4.186576e-02 4.186576e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.542265e+00 -7.020047e-03 7.020047e-03 -3.298839e-02 3.298839e-02 3.372707e-02 3.372707e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.039299e+00 -5.957618e-03 5.957618e-03 -2.599144e-02 2.599144e-02 2.666549e-02 2.666549e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.641650e+00 -5.134017e-03 5.134017e-03 -2.099243e-02 2.099243e-02 2.161111e-02 2.161111e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.321381e+00 -4.390841e-03 4.390841e-03 -1.699400e-02 1.699400e-02 1.755208e-02 1.755208e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.078841e+00 -3.877439e-03 3.877439e-03 -1.399452e-02 1.399452e-02 1.452175e-02 1.452175e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.842426e-01 -3.367182e-03 3.367182e-03 -1.149448e-02 1.149448e-02 1.197752e-02 1.197752e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.136475e-01 -2.910303e-03 2.910303e-03 -9.295723e-03 9.295723e-03 9.740653e-03 9.740653e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.807888e-01 -2.532601e-03 2.532601e-03 -7.596332e-03 7.596332e-03 8.007392e-03 8.007392e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.716547e-01 -2.206573e-03 2.206573e-03 -6.197074e-03 6.197074e-03 6.578198e-03 6.578198e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.850269e-01 -1.931397e-03 1.931397e-03 -5.097606e-03 5.097606e-03 5.451228e-03 5.451228e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.124068e-01 -1.665418e-03 1.665418e-03 -4.197749e-03 4.197749e-03 4.516051e-03 4.516051e-03
