# H AMS02(2012/08-2012/10)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.904771e+00 5.605640e+00 6.219864e+00 6.470642e+01 -1.065297e-01 1.065297e-01 -8.361832e-01 8.361832e-01 8.429418e-01 8.429418e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.239105e+01 -8.677606e-02 8.677606e-02 -6.739916e-01 6.739916e-01 6.795548e-01 6.795548e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.225352e+01 -7.174331e-02 7.174331e-02 -5.425176e-01 5.425176e-01 5.472408e-01 5.472408e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.401445e+01 -5.981289e-02 5.981289e-02 -4.315627e-01 4.315627e-01 4.356879e-01 4.356879e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.736107e+01 -5.032985e-02 5.032985e-02 -3.410616e-01 3.410616e-01 3.447551e-01 3.447551e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.198653e+01 -4.255079e-02 4.255079e-02 -2.806086e-01 2.806086e-01 2.838164e-01 2.838164e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.761486e+01 -3.528899e-02 3.528899e-02 -2.204042e-01 2.204042e-01 2.232114e-01 2.232114e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.422218e+01 -3.089510e-02 3.089510e-02 -1.802742e-01 1.802742e-01 1.829024e-01 1.829024e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.148299e+01 -2.573239e-02 2.573239e-02 -1.501234e-01 1.501234e-01 1.523128e-01 1.523128e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.299953e+00 -2.151925e-02 2.151925e-02 -1.180799e-01 1.180799e-01 1.200248e-01 1.200248e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.472494e+00 -1.792094e-02 1.792094e-02 -9.504511e-02 9.504511e-02 9.671987e-02 9.671987e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.018713e+00 -1.483977e-02 1.483977e-02 -7.701747e-02 7.701747e-02 7.843411e-02 7.843411e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.835934e+00 -1.217946e-02 1.217946e-02 -6.200437e-02 6.200437e-02 6.318925e-02 6.318925e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.891669e+00 -1.010942e-02 1.010942e-02 -5.000083e-02 5.000083e-02 5.101258e-02 5.101258e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.154668e+00 -8.531086e-03 8.531086e-03 -4.099350e-02 4.099350e-02 4.187179e-02 4.187179e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.532066e+00 -7.005061e-03 7.005061e-03 -3.298839e-02 3.298839e-02 3.372395e-02 3.372395e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.044058e+00 -5.965341e-03 5.965341e-03 -2.599144e-02 2.599144e-02 2.666721e-02 2.666721e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.646781e+00 -5.133174e-03 5.133174e-03 -2.099243e-02 2.099243e-02 2.161091e-02 2.161091e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.331582e+00 -4.398352e-03 4.398352e-03 -1.699400e-02 1.699400e-02 1.755396e-02 1.755396e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.076757e+00 -3.865705e-03 3.865705e-03 -1.399452e-02 1.399452e-02 1.451862e-02 1.451862e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.759746e-01 -3.344828e-03 3.344828e-03 -1.149448e-02 1.149448e-02 1.197125e-02 1.197125e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.169128e-01 -2.911563e-03 2.911563e-03 -9.295723e-03 9.295723e-03 9.741030e-03 9.741030e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.800833e-01 -2.526571e-03 2.526571e-03 -7.596332e-03 7.596332e-03 8.005487e-03 8.005487e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.686756e-01 -2.195834e-03 2.195834e-03 -6.197074e-03 6.197074e-03 6.574604e-03 6.574604e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.833831e-01 -1.924072e-03 1.924072e-03 -5.097606e-03 5.097606e-03 5.448637e-03 5.448637e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.115302e-01 -1.660367e-03 1.660367e-03 -4.197749e-03 4.197749e-03 4.514190e-03 4.514190e-03
