# H AMS02(2012/12-2012/12)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.263909e+01 1.210229e+01 1.319970e+01 1.156996e+01 -2.601674e-02 2.601674e-02 -1.501234e-01 1.501234e-01 1.523611e-01 1.523611e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.316290e+00 -2.169250e-02 2.169250e-02 -1.180799e-01 1.180799e-01 1.200559e-01 1.200559e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.454868e+00 -1.801728e-02 1.801728e-02 -9.504511e-02 9.504511e-02 9.673777e-02 9.673777e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.974761e+00 -1.486834e-02 1.486834e-02 -7.701747e-02 7.701747e-02 7.843952e-02 7.843952e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.814934e+00 -1.221891e-02 1.221891e-02 -6.200437e-02 6.200437e-02 6.319686e-02 6.319686e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.895514e+00 -1.016815e-02 1.016815e-02 -5.000083e-02 5.000083e-02 5.102425e-02 5.102425e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.143846e+00 -8.559731e-03 8.559731e-03 -4.099350e-02 4.099350e-02 4.187763e-02 4.187763e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.533209e+00 -7.040496e-03 7.040496e-03 -3.298839e-02 3.298839e-02 3.373133e-02 3.373133e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.041482e+00 -5.988888e-03 5.988888e-03 -2.599144e-02 2.599144e-02 2.667249e-02 2.667249e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.641843e+00 -5.148411e-03 5.148411e-03 -2.099243e-02 2.099243e-02 2.161454e-02 2.161454e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.330858e+00 -4.416825e-03 4.416825e-03 -1.699400e-02 1.699400e-02 1.755860e-02 1.755860e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.077504e+00 -3.885327e-03 3.885327e-03 -1.399452e-02 1.399452e-02 1.452385e-02 1.452385e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.801393e-01 -3.369437e-03 3.369437e-03 -1.149448e-02 1.149448e-02 1.197815e-02 1.197815e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.099353e-01 -2.912409e-03 2.912409e-03 -9.295723e-03 9.295723e-03 9.741283e-03 9.741283e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.764877e-01 -2.532282e-03 2.532282e-03 -7.596332e-03 7.596332e-03 8.007291e-03 8.007291e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.725496e-01 -2.217053e-03 2.217053e-03 -6.197074e-03 6.197074e-03 6.581721e-03 6.581721e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.837235e-01 -1.935678e-03 1.935678e-03 -5.097606e-03 5.097606e-03 5.452746e-03 5.452746e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.136286e-01 -1.675243e-03 1.675243e-03 -4.197749e-03 4.197749e-03 4.519683e-03 4.519683e-03
