# H AMS02(2011/10-2011/11)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
3.810010e+00 3.595772e+00 4.037014e+00 1.529193e+02 -2.467333e-01 2.467333e-01 -2.034913e+00 2.034913e+00 2.049817e+00 2.049817e+00
4.271264e+00 4.037014e+00 4.519107e+00 1.243267e+02 -2.008837e-01 2.008837e-01 -1.622813e+00 1.622813e+00 1.635199e+00 1.635199e+00
4.773400e+00 4.519107e+00 5.042003e+00 1.010206e+02 -1.655333e-01 1.655333e-01 -1.314777e+00 1.314777e+00 1.325157e+00 1.325157e+00
5.316357e+00 5.042003e+00 5.605640e+00 8.192702e+01 -1.354358e-01 1.354358e-01 -1.049508e+00 1.049508e+00 1.058211e+00 1.058211e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.614372e+01 -1.087317e-01 1.087317e-01 -8.361832e-01 8.361832e-01 8.432229e-01 8.432229e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.346068e+01 -8.827966e-02 8.827966e-02 -6.739916e-01 6.739916e-01 6.797485e-01 6.797485e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.292050e+01 -7.255604e-02 7.255604e-02 -5.425176e-01 5.425176e-01 5.473479e-01 5.473479e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.455727e+01 -6.037283e-02 6.037283e-02 -4.315627e-01 4.315627e-01 4.357651e-01 4.357651e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.769417e+01 -5.066681e-02 5.066681e-02 -3.410616e-01 3.410616e-01 3.448045e-01 3.448045e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.220784e+01 -4.278801e-02 4.278801e-02 -2.806086e-01 2.806086e-01 2.838521e-01 2.838521e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.784044e+01 -3.554860e-02 3.554860e-02 -2.204042e-01 2.204042e-01 2.232526e-01 2.232526e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.432246e+01 -3.106290e-02 3.106290e-02 -1.802742e-01 1.802742e-01 1.829308e-01 1.829308e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.166977e+01 -2.601156e-02 2.601156e-02 -1.501234e-01 1.501234e-01 1.523602e-01 1.523602e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.333066e+00 -2.163204e-02 2.163204e-02 -1.180799e-01 1.180799e-01 1.200450e-01 1.200450e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.541695e+00 -1.808420e-02 1.808420e-02 -9.504511e-02 9.504511e-02 9.675025e-02 9.675025e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.072954e+00 -1.502884e-02 1.502884e-02 -7.701747e-02 7.701747e-02 7.847010e-02 7.847010e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.897382e+00 -1.236725e-02 1.236725e-02 -6.200437e-02 6.200437e-02 6.322571e-02 6.322571e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.929845e+00 -1.020464e-02 1.020464e-02 -5.000083e-02 5.000083e-02 5.103154e-02 5.103154e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.180276e+00 -8.582278e-03 8.582278e-03 -4.099350e-02 4.099350e-02 4.188225e-02 4.188225e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.569979e+00 -7.057028e-03 7.057028e-03 -3.298839e-02 3.298839e-02 3.373478e-02 3.373478e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.062492e+00 -5.978490e-03 5.978490e-03 -2.599144e-02 2.599144e-02 2.667016e-02 2.667016e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.674017e+00 -5.146998e-03 5.146998e-03 -2.099243e-02 2.099243e-02 2.161420e-02 2.161420e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.351984e+00 -4.388656e-03 4.388656e-03 -1.699400e-02 1.699400e-02 1.755153e-02 1.755153e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.095886e+00 -3.862681e-03 3.862681e-03 -1.399452e-02 1.399452e-02 1.451781e-02 1.451781e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.919069e-01 -3.343502e-03 3.343502e-03 -1.149448e-02 1.149448e-02 1.197088e-02 1.197088e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.202065e-01 -2.891277e-03 2.891277e-03 -9.295723e-03 9.295723e-03 9.734986e-03 9.734986e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.901355e-01 -2.524969e-03 2.524969e-03 -7.596332e-03 7.596332e-03 8.004981e-03 8.004981e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.769266e-01 -2.194698e-03 2.194698e-03 -6.197074e-03 6.197074e-03 6.574224e-03 6.574224e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.907524e-01 -1.924398e-03 1.924398e-03 -5.097606e-03 5.097606e-03 5.448752e-03 5.448752e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.173792e-01 -1.659943e-03 1.659943e-03 -4.197749e-03 4.197749e-03 4.514034e-03 4.514034e-03
