# H AMS02(2012/05-2012/06)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.921364e-01 4.352946e-01 5.564008e-01 1.068199e+03 -6.452875e+00 6.452875e+00 -3.541206e+01 3.541206e+01 3.599519e+01 3.599519e+01
6.207188e-01 5.564008e-01 6.924719e-01 9.919983e+02 -3.479582e+00 3.479582e+00 -2.818831e+01 2.818831e+01 2.840226e+01 2.840226e+01
7.640104e-01 6.924719e-01 8.429394e-01 9.114808e+02 -2.827606e+00 2.827606e+00 -2.115680e+01 2.115680e+01 2.134492e+01 2.134492e+01
9.254392e-01 8.429394e-01 1.016013e+00 8.177106e+02 -1.934506e+00 1.934506e+00 -1.742343e+01 1.742343e+01 1.753049e+01 1.753049e+01
1.105475e+00 1.016013e+00 1.202814e+00 7.237141e+02 -1.598476e+00 1.598476e+00 -1.413744e+01 1.413744e+01 1.422752e+01 1.422752e+01
1.303178e+00 1.202814e+00 1.411917e+00 6.329359e+02 -1.299562e+00 1.299562e+00 -1.141401e+01 1.141401e+01 1.148775e+01 1.148775e+01
1.523198e+00 1.411917e+00 1.643250e+00 5.437623e+02 -1.071262e+00 1.071262e+00 -9.163752e+00 9.163752e+00 9.226156e+00 9.226156e+00
1.765414e+00 1.643250e+00 1.896660e+00 4.615426e+02 -8.728416e-01 8.728416e-01 -7.333803e+00 7.333803e+00 7.385562e+00 7.385562e+00
2.034101e+00 1.896660e+00 2.181501e+00 3.911712e+02 -7.145540e-01 7.145540e-01 -5.884608e+00 5.884608e+00 5.927833e+00 5.927833e+00
2.329804e+00 2.181501e+00 2.488190e+00 3.284741e+02 -5.792473e-01 5.792473e-01 -4.787367e+00 4.787367e+00 4.822283e+00 4.822283e+00
2.651803e+00 2.488190e+00 2.826175e+00 2.750498e+02 -4.792652e-01 4.792652e-01 -3.822318e+00 3.822318e+00 3.852247e+00 3.852247e+00
3.005121e+00 2.826175e+00 3.195398e+00 2.284549e+02 -3.950887e-01 3.950887e-01 -3.081261e+00 3.081261e+00 3.106487e+00 3.106487e+00
3.389679e+00 3.195398e+00 3.595772e+00 1.890857e+02 -3.154128e-01 3.154128e-01 -2.553859e+00 2.553859e+00 2.573263e+00 2.573263e+00
3.810010e+00 3.595772e+00 4.037014e+00 1.553348e+02 -2.515729e-01 2.515729e-01 -2.034913e+00 2.034913e+00 2.050405e+00 2.050405e+00
