# H AMS02(2012/03-2012/04)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.773400e+00 4.519107e+00 5.042003e+00 9.477217e+01 -1.641503e-01 1.641503e-01 -1.314777e+00 1.314777e+00 1.324984e+00 1.324984e+00
5.316357e+00 5.042003e+00 5.605640e+00 7.671020e+01 -1.337710e-01 1.337710e-01 -1.049508e+00 1.049508e+00 1.057999e+00 1.057999e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.235512e+01 -1.075283e-01 1.075283e-01 -8.361832e-01 8.361832e-01 8.430686e-01 8.430686e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.043576e+01 -8.726354e-02 8.726354e-02 -6.739916e-01 6.739916e-01 6.796172e-01 6.796172e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.070063e+01 -7.184737e-02 7.184737e-02 -5.425176e-01 5.425176e-01 5.472544e-01 5.472544e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.293685e+01 -5.990728e-02 5.990728e-02 -4.315627e-01 4.315627e-01 4.357009e-01 4.357009e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.648428e+01 -5.032817e-02 5.032817e-02 -3.410616e-01 3.410616e-01 3.447549e-01 3.447549e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.140296e+01 -4.261814e-02 4.261814e-02 -2.806086e-01 2.806086e-01 2.838265e-01 2.838265e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.712532e+01 -3.530806e-02 3.530806e-02 -2.204042e-01 2.204042e-01 2.232144e-01 2.232144e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.377596e+01 -3.084271e-02 3.084271e-02 -1.802742e-01 1.802742e-01 1.828936e-01 1.828936e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.122751e+01 -2.580143e-02 2.580143e-02 -1.501234e-01 1.501234e-01 1.523245e-01 1.523245e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.071012e+00 -2.153669e-02 2.153669e-02 -1.180799e-01 1.180799e-01 1.200279e-01 1.200279e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.286249e+00 -1.793001e-02 1.793001e-02 -9.504511e-02 9.504511e-02 9.672155e-02 9.672155e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.854231e+00 -1.485448e-02 1.485448e-02 -7.701747e-02 7.701747e-02 7.843689e-02 7.843689e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.742506e+00 -1.220832e-02 1.220832e-02 -6.200437e-02 6.200437e-02 6.319482e-02 6.319482e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.816337e+00 -1.010806e-02 1.010806e-02 -5.000083e-02 5.000083e-02 5.101231e-02 5.101231e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.100182e+00 -8.525932e-03 8.525932e-03 -4.099350e-02 4.099350e-02 4.187074e-02 4.187074e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.489172e+00 -6.991062e-03 6.991062e-03 -3.298839e-02 3.298839e-02 3.372104e-02 3.372104e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.012060e+00 -5.946313e-03 5.946313e-03 -2.599144e-02 2.599144e-02 2.666296e-02 2.666296e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.628674e+00 -5.115877e-03 5.115877e-03 -2.099243e-02 2.099243e-02 2.160681e-02 2.160681e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.313844e+00 -4.372175e-03 4.372175e-03 -1.699400e-02 1.699400e-02 1.754742e-02 1.754742e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.074722e+00 -3.865780e-03 3.865780e-03 -1.399452e-02 1.399452e-02 1.451864e-02 1.451864e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.746177e-01 -3.346240e-03 3.346240e-03 -1.149448e-02 1.149448e-02 1.197165e-02 1.197165e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.103185e-01 -2.902282e-03 2.902282e-03 -9.295723e-03 9.295723e-03 9.738260e-03 9.738260e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.693919e-01 -2.507313e-03 2.507313e-03 -7.596332e-03 7.596332e-03 7.999430e-03 7.999430e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.723795e-01 -2.208587e-03 2.208587e-03 -6.197074e-03 6.197074e-03 6.578874e-03 6.578874e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.800805e-01 -1.919672e-03 1.919672e-03 -5.097606e-03 5.097606e-03 5.447084e-03 5.447084e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.137951e-01 -1.670044e-03 1.670044e-03 -4.197749e-03 4.197749e-03 4.517759e-03 4.517759e-03
