# H AMS02(2012/07-2012/08)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.921364e-01 4.352946e-01 5.564008e-01 8.735273e+02 -4.764774e+00 4.764774e+00 -3.541206e+01 3.541206e+01 3.573118e+01 3.573118e+01
6.207188e-01 5.564008e-01 6.924719e-01 8.350406e+02 -3.091450e+00 3.091450e+00 -2.818831e+01 2.818831e+01 2.835733e+01 2.835733e+01
7.640104e-01 6.924719e-01 8.429394e-01 7.642246e+02 -2.554193e+00 2.554193e+00 -2.115680e+01 2.115680e+01 2.131042e+01 2.131042e+01
9.254392e-01 8.429394e-01 1.016013e+00 6.927751e+02 -1.840198e+00 1.840198e+00 -1.742343e+01 1.742343e+01 1.752034e+01 1.752034e+01
1.105475e+00 1.016013e+00 1.202814e+00 6.098270e+02 -1.520893e+00 1.520893e+00 -1.413744e+01 1.413744e+01 1.421901e+01 1.421901e+01
1.303178e+00 1.202814e+00 1.411917e+00 5.411335e+02 -1.242027e+00 1.242027e+00 -1.141401e+01 1.141401e+01 1.148139e+01 1.148139e+01
1.523198e+00 1.411917e+00 1.643250e+00 4.656810e+02 -1.019870e+00 1.019870e+00 -9.163752e+00 9.163752e+00 9.220330e+00 9.220330e+00
1.765414e+00 1.643250e+00 1.896660e+00 3.996695e+02 -8.301605e-01 8.301605e-01 -7.333803e+00 7.333803e+00 7.380639e+00 7.380639e+00
2.034101e+00 1.896660e+00 2.181501e+00 3.397489e+02 -6.781889e-01 6.781889e-01 -5.884608e+00 5.884608e+00 5.923559e+00 5.923559e+00
2.329804e+00 2.181501e+00 2.488190e+00 2.884982e+02 -5.505260e-01 5.505260e-01 -4.787367e+00 4.787367e+00 4.818917e+00 4.818917e+00
2.651803e+00 2.488190e+00 2.826175e+00 2.426040e+02 -4.557159e-01 4.557159e-01 -3.822318e+00 3.822318e+00 3.849389e+00 3.849389e+00
3.005121e+00 2.826175e+00 3.195398e+00 2.022848e+02 -3.757806e-01 3.757806e-01 -3.081261e+00 3.081261e+00 3.104091e+00 3.104091e+00
3.389679e+00 3.195398e+00 3.595772e+00 1.689983e+02 -3.007153e-01 3.007153e-01 -2.553859e+00 2.553859e+00 2.571503e+00 2.571503e+00
3.810010e+00 3.595772e+00 4.037014e+00 1.400885e+02 -2.408866e-01 2.408866e-01 -2.034913e+00 2.034913e+00 2.049121e+00 2.049121e+00
4.271264e+00 4.037014e+00 4.519107e+00 1.146762e+02 -1.966577e-01 1.966577e-01 -1.622813e+00 1.622813e+00 1.634685e+00 1.634685e+00
4.773400e+00 4.519107e+00 5.042003e+00 9.390662e+01 -1.620810e-01 1.620810e-01 -1.314777e+00 1.314777e+00 1.324730e+00 1.324730e+00
5.316357e+00 5.042003e+00 5.605640e+00 7.651168e+01 -1.325120e-01 1.325120e-01 -1.049508e+00 1.049508e+00 1.057840e+00 1.057840e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.200912e+01 -1.066413e-01 1.066413e-01 -8.361832e-01 8.361832e-01 8.429559e-01 8.429559e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.027872e+01 -8.681748e-02 8.681748e-02 -6.739916e-01 6.739916e-01 6.795601e-01 6.795601e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.060561e+01 -7.172299e-02 7.172299e-02 -5.425176e-01 5.425176e-01 5.472381e-01 5.472381e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.282411e+01 -5.986045e-02 5.986045e-02 -4.315627e-01 4.315627e-01 4.356944e-01 4.356944e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.642103e+01 -5.036069e-02 5.036069e-02 -3.410616e-01 3.410616e-01 3.447596e-01 3.447596e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.124483e+01 -4.256241e-02 4.256241e-02 -2.806086e-01 2.806086e-01 2.838182e-01 2.838182e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.708658e+01 -3.534763e-02 3.534763e-02 -2.204042e-01 2.204042e-01 2.232207e-01 2.232207e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.375940e+01 -3.089210e-02 3.089210e-02 -1.802742e-01 1.802742e-01 1.829019e-01 1.829019e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.117006e+01 -2.577836e-02 2.577836e-02 -1.501234e-01 1.501234e-01 1.523206e-01 1.523206e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.010686e+00 -2.150424e-02 2.150424e-02 -1.180799e-01 1.180799e-01 1.200221e-01 1.200221e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.277096e+00 -1.794010e-02 1.794010e-02 -9.504511e-02 9.504511e-02 9.672342e-02 9.672342e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.885739e+00 -1.487859e-02 1.487859e-02 -7.701747e-02 7.701747e-02 7.844146e-02 7.844146e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.718494e+00 -1.218009e-02 1.218009e-02 -6.200437e-02 6.200437e-02 6.318937e-02 6.318937e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.806824e+00 -1.011459e-02 1.011459e-02 -5.000083e-02 5.000083e-02 5.101361e-02 5.101361e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.081279e+00 -8.521938e-03 8.521938e-03 -4.099350e-02 4.099350e-02 4.186992e-02 4.186992e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.480953e+00 -7.006580e-03 7.006580e-03 -3.298839e-02 3.298839e-02 3.372426e-02 3.372426e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.002943e+00 -5.967221e-03 5.967221e-03 -2.599144e-02 2.599144e-02 2.666763e-02 2.666763e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.620504e+00 -5.147155e-03 5.147155e-03 -2.099243e-02 2.099243e-02 2.161424e-02 2.161424e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.313973e+00 -4.417297e-03 4.417297e-03 -1.699400e-02 1.699400e-02 1.755872e-02 1.755872e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.070767e+00 -3.897848e-03 3.897848e-03 -1.399452e-02 1.399452e-02 1.452721e-02 1.452721e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.701740e-01 -3.371476e-03 3.371476e-03 -1.149448e-02 1.149448e-02 1.197873e-02 1.197873e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.076540e-01 -2.926039e-03 2.926039e-03 -9.295723e-03 9.295723e-03 9.745367e-03 9.745367e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.740812e-01 -2.542972e-03 2.542972e-03 -7.596332e-03 7.596332e-03 8.010678e-03 8.010678e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.662028e-01 -2.216222e-03 2.216222e-03 -6.197074e-03 6.197074e-03 6.581441e-03 6.581441e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.767703e-01 -1.930633e-03 1.930633e-03 -5.097606e-03 5.097606e-03 5.450957e-03 5.450957e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.133055e-01 -1.685730e-03 1.685730e-03 -4.197749e-03 4.197749e-03 4.523581e-03 4.523581e-03
