# H AMS02(2012/10-2012/12)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.921364e-01 4.352946e-01 5.564008e-01 7.645323e+02 -5.474228e+00 5.474228e+00 -3.541206e+01 3.541206e+01 3.583268e+01 3.583268e+01
6.207188e-01 5.564008e-01 6.924719e-01 7.375666e+02 -3.097543e+00 3.097543e+00 -2.818831e+01 2.818831e+01 2.835799e+01 2.835799e+01
7.640104e-01 6.924719e-01 8.429394e-01 6.911153e+02 -2.561409e+00 2.561409e+00 -2.115680e+01 2.115680e+01 2.131129e+01 2.131129e+01
9.254392e-01 8.429394e-01 1.016013e+00 6.422596e+02 -1.784247e+00 1.784247e+00 -1.742343e+01 1.742343e+01 1.751455e+01 1.751455e+01
1.105475e+00 1.016013e+00 1.202814e+00 5.821242e+02 -1.498977e+00 1.498977e+00 -1.413744e+01 1.413744e+01 1.421669e+01 1.421669e+01
1.303178e+00 1.202814e+00 1.411917e+00 5.197146e+02 -1.233947e+00 1.233947e+00 -1.141401e+01 1.141401e+01 1.148052e+01 1.148052e+01
1.523198e+00 1.411917e+00 1.643250e+00 4.571264e+02 -1.031116e+00 1.031116e+00 -9.163752e+00 9.163752e+00 9.221581e+00 9.221581e+00
1.765414e+00 1.643250e+00 1.896660e+00 3.997766e+02 -8.520826e-01 8.520826e-01 -7.333803e+00 7.333803e+00 7.383137e+00 7.383137e+00
2.034101e+00 1.896660e+00 2.181501e+00 3.439699e+02 -7.032385e-01 7.032385e-01 -5.884608e+00 5.884608e+00 5.926479e+00 5.926479e+00
2.329804e+00 2.181501e+00 2.488190e+00 2.934848e+02 -5.732453e-01 5.732453e-01 -4.787367e+00 4.787367e+00 4.821565e+00 4.821565e+00
2.651803e+00 2.488190e+00 2.826175e+00 2.493465e+02 -4.777280e-01 4.777280e-01 -3.822318e+00 3.822318e+00 3.852056e+00 3.852056e+00
3.005121e+00 2.826175e+00 3.195398e+00 2.091976e+02 -3.950092e-01 3.950092e-01 -3.081261e+00 3.081261e+00 3.106477e+00 3.106477e+00
3.389679e+00 3.195398e+00 3.595772e+00 1.756002e+02 -3.164522e-01 3.164522e-01 -2.553859e+00 2.553859e+00 2.573390e+00 2.573390e+00
3.810010e+00 3.595772e+00 4.037014e+00 1.458747e+02 -2.534979e-01 2.534979e-01 -2.034913e+00 2.034913e+00 2.050642e+00 2.050642e+00
4.271264e+00 4.037014e+00 4.519107e+00 1.200595e+02 -2.079643e-01 2.079643e-01 -1.622813e+00 1.622813e+00 1.636084e+00 1.636084e+00
4.773400e+00 4.519107e+00 5.042003e+00 9.855426e+01 -1.718687e-01 1.718687e-01 -1.314777e+00 1.314777e+00 1.325963e+00 1.325963e+00
5.316357e+00 5.042003e+00 5.605640e+00 8.019573e+01 -1.404761e-01 1.404761e-01 -1.049508e+00 1.049508e+00 1.058868e+00 1.058868e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.533752e+01 -1.134921e-01 1.134921e-01 -8.361832e-01 8.361832e-01 8.438500e-01 8.438500e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.275205e+01 -9.229596e-02 9.229596e-02 -6.739916e-01 6.739916e-01 6.802817e-01 6.802817e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.262077e+01 -7.630294e-02 7.630294e-02 -5.425176e-01 5.425176e-01 5.478572e-01 5.478572e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.432078e+01 -6.361898e-02 6.361898e-02 -4.315627e-01 4.315627e-01 4.362267e-01 4.362267e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.760636e+01 -5.356391e-02 5.356391e-02 -3.410616e-01 3.410616e-01 3.452421e-01 3.452421e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.221801e+01 -4.534959e-02 4.534959e-02 -2.806086e-01 2.806086e-01 2.842495e-01 2.842495e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.779949e+01 -3.763645e-02 3.763645e-02 -2.204042e-01 2.204042e-01 2.235945e-01 2.235945e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.431569e+01 -3.290407e-02 3.290407e-02 -1.802742e-01 1.802742e-01 1.832525e-01 1.832525e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.158018e+01 -2.743594e-02 2.743594e-02 -1.501234e-01 1.501234e-01 1.526098e-01 1.526098e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.329940e+00 -2.288882e-02 2.288882e-02 -1.180799e-01 1.180799e-01 1.202778e-01 1.202778e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.521374e+00 -1.907977e-02 1.907977e-02 -9.504511e-02 9.504511e-02 9.694127e-02 9.694127e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.011756e+00 -1.573364e-02 1.573364e-02 -7.701747e-02 7.701747e-02 7.860813e-02 7.860813e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.858238e+00 -1.294164e-02 1.294164e-02 -6.200437e-02 6.200437e-02 6.334057e-02 6.334057e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.928181e+00 -1.075782e-02 1.075782e-02 -5.000083e-02 5.000083e-02 5.114503e-02 5.114503e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.179143e+00 -9.056580e-03 9.056580e-03 -4.099350e-02 4.099350e-02 4.198200e-02 4.198200e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.546668e+00 -7.416844e-03 7.416844e-03 -3.298839e-02 3.298839e-02 3.381188e-02 3.381188e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.055323e+00 -6.305560e-03 6.305560e-03 -2.599144e-02 2.599144e-02 2.674537e-02 2.674537e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.661169e+00 -5.429149e-03 5.429149e-03 -2.099243e-02 2.099243e-02 2.168312e-02 2.168312e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.341634e+00 -4.647901e-03 4.647901e-03 -1.699400e-02 1.699400e-02 1.761814e-02 1.761814e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.096122e+00 -4.105901e-03 4.105901e-03 -1.399452e-02 1.399452e-02 1.458441e-02 1.458441e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.874052e-01 -3.543785e-03 3.543785e-03 -1.149448e-02 1.149448e-02 1.202836e-02 1.202836e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.146620e-01 -3.059928e-03 3.059928e-03 -9.295723e-03 9.295723e-03 9.786400e-03 9.786400e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.807567e-01 -2.660944e-03 2.660944e-03 -7.596332e-03 7.596332e-03 8.048906e-03 8.048906e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.728356e-01 -2.321394e-03 2.321394e-03 -6.197074e-03 6.197074e-03 6.617597e-03 6.617597e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.831236e-01 -2.024306e-03 2.024306e-03 -5.097606e-03 5.097606e-03 5.484834e-03 5.484834e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.142952e-01 -1.755045e-03 1.755045e-03 -4.197749e-03 4.197749e-03 4.549866e-03 4.549866e-03
