# H AMS02(2013/01-2013/03)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.378550e+01 1.319970e+01 1.439730e+01 9.308033e+00 -2.170229e-02 2.170229e-02 -1.180799e-01 1.180799e-01 1.200577e-01 1.200577e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.513553e+00 -1.810027e-02 1.810027e-02 -9.504511e-02 9.504511e-02 9.675326e-02 9.675326e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.014416e+00 -1.492953e-02 1.492953e-02 -7.701747e-02 7.701747e-02 7.845114e-02 7.845114e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.859450e+00 -1.226282e-02 1.226282e-02 -6.200437e-02 6.200437e-02 6.320537e-02 6.320537e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.893739e+00 -1.012985e-02 1.012985e-02 -5.000083e-02 5.000083e-02 5.101663e-02 5.101663e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.155270e+00 -8.542089e-03 8.542089e-03 -4.099350e-02 4.099350e-02 4.187403e-02 4.187403e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.542408e+00 -7.025265e-03 7.025265e-03 -3.298839e-02 3.298839e-02 3.372815e-02 3.372815e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.030013e+00 -5.942346e-03 5.942346e-03 -2.599144e-02 2.599144e-02 2.666208e-02 2.666208e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.650176e+00 -5.132797e-03 5.132797e-03 -2.099243e-02 2.099243e-02 2.161082e-02 2.161082e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.339126e+00 -4.405161e-03 4.405161e-03 -1.699400e-02 1.699400e-02 1.755567e-02 1.755567e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.089507e+00 -3.883918e-03 3.883918e-03 -1.399452e-02 1.399452e-02 1.452348e-02 1.452348e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.815559e-01 -3.351899e-03 3.351899e-03 -1.149448e-02 1.149448e-02 1.197323e-02 1.197323e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.126563e-01 -2.900237e-03 2.900237e-03 -9.295723e-03 9.295723e-03 9.737651e-03 9.737651e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.772406e-01 -2.518469e-03 2.518469e-03 -7.596332e-03 7.596332e-03 8.002934e-03 8.002934e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.721972e-01 -2.202804e-03 2.202804e-03 -6.197074e-03 6.197074e-03 6.576935e-03 6.576935e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.801031e-01 -1.915102e-03 1.915102e-03 -5.097606e-03 5.097606e-03 5.445475e-03 5.445475e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.124805e-01 -1.662625e-03 1.662625e-03 -4.197749e-03 4.197749e-03 4.515021e-03 4.515021e-03
