# H AMS02(2011/09-2011/10)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.904771e+00 5.605640e+00 6.219864e+00 6.673376e+01 -1.089119e-01 1.089119e-01 -8.361832e-01 8.361832e-01 8.432462e-01 8.432462e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.397312e+01 -8.850312e-02 8.850312e-02 -6.739916e-01 6.739916e-01 6.797775e-01 6.797775e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.322773e+01 -7.269623e-02 7.269623e-02 -5.425176e-01 5.425176e-01 5.473665e-01 5.473665e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.471286e+01 -6.041744e-02 6.041744e-02 -4.315627e-01 4.315627e-01 4.357713e-01 4.357713e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.786410e+01 -5.073855e-02 5.073855e-02 -3.410616e-01 3.410616e-01 3.448150e-01 3.448150e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.240927e+01 -4.289572e-02 4.289572e-02 -2.806086e-01 2.806086e-01 2.838683e-01 2.838683e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.796351e+01 -3.558562e-02 3.558562e-02 -2.204042e-01 2.204042e-01 2.232585e-01 2.232585e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.445994e+01 -3.112761e-02 3.112761e-02 -1.802742e-01 1.802742e-01 1.829418e-01 1.829418e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.167335e+01 -2.593765e-02 2.593765e-02 -1.501234e-01 1.501234e-01 1.523476e-01 1.523476e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.427827e+00 -2.167076e-02 2.167076e-02 -1.180799e-01 1.180799e-01 1.200520e-01 1.200520e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.616444e+00 -1.811141e-02 1.811141e-02 -9.504511e-02 9.504511e-02 9.675534e-02 9.675534e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.094360e+00 -1.500110e-02 1.500110e-02 -7.701747e-02 7.701747e-02 7.846479e-02 7.846479e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.906227e+00 -1.230458e-02 1.230458e-02 -6.200437e-02 6.200437e-02 6.321348e-02 6.321348e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.949218e+00 -1.019066e-02 1.019066e-02 -5.000083e-02 5.000083e-02 5.102874e-02 5.102874e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.210262e+00 -8.588871e-03 8.588871e-03 -4.099350e-02 4.099350e-02 4.188360e-02 4.188360e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.562931e+00 -7.018884e-03 7.018884e-03 -3.298839e-02 3.298839e-02 3.372682e-02 3.372682e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.070811e+00 -5.965154e-03 5.965154e-03 -2.599144e-02 2.599144e-02 2.666717e-02 2.666717e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.679126e+00 -5.133335e-03 5.133335e-03 -2.099243e-02 2.099243e-02 2.161095e-02 2.161095e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.356796e+00 -4.383357e-03 4.383357e-03 -1.699400e-02 1.699400e-02 1.755021e-02 1.755021e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.099303e+00 -3.855875e-03 3.855875e-03 -1.399452e-02 1.399452e-02 1.451600e-02 1.451600e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.889030e-01 -3.325728e-03 3.325728e-03 -1.149448e-02 1.149448e-02 1.196593e-02 1.196593e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.180506e-01 -2.875563e-03 2.875563e-03 -9.295723e-03 9.295723e-03 9.730330e-03 9.730330e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.888351e-01 -2.511532e-03 2.511532e-03 -7.596332e-03 7.596332e-03 8.000753e-03 8.000753e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.792479e-01 -2.190197e-03 2.190197e-03 -6.197074e-03 6.197074e-03 6.572723e-03 6.572723e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.877827e-01 -1.908108e-03 1.908108e-03 -5.097606e-03 5.097606e-03 5.443020e-03 5.443020e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.139824e-01 -1.643054e-03 1.643054e-03 -4.197749e-03 4.197749e-03 4.507851e-03 4.507851e-03
