# H AMS02(2012/01-2012/03)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.921364e-01 4.352946e-01 5.564008e-01 1.124570e+03 -7.161121e+00 7.161121e+00 -3.541206e+01 3.541206e+01 3.612888e+01 3.612888e+01
6.207188e-01 5.564008e-01 6.924719e-01 1.056395e+03 -3.607315e+00 3.607315e+00 -2.818831e+01 2.818831e+01 2.841819e+01 2.841819e+01
7.640104e-01 6.924719e-01 8.429394e-01 9.562189e+02 -2.924627e+00 2.924627e+00 -2.115680e+01 2.115680e+01 2.135799e+01 2.135799e+01
9.254392e-01 8.429394e-01 1.016013e+00 8.548595e+02 -2.003541e+00 2.003541e+00 -1.742343e+01 1.742343e+01 1.753825e+01 1.753825e+01
1.105475e+00 1.016013e+00 1.202814e+00 7.432376e+02 -1.640713e+00 1.640713e+00 -1.413744e+01 1.413744e+01 1.423233e+01 1.423233e+01
1.303178e+00 1.202814e+00 1.411917e+00 6.438865e+02 -1.326752e+00 1.326752e+00 -1.141401e+01 1.141401e+01 1.149086e+01 1.149086e+01
1.523198e+00 1.411917e+00 1.643250e+00 5.505753e+02 -1.092545e+00 1.092545e+00 -9.163752e+00 9.163752e+00 9.228651e+00 9.228651e+00
1.765414e+00 1.643250e+00 1.896660e+00 4.691355e+02 -8.874769e-01 8.874769e-01 -7.333803e+00 7.333803e+00 7.387305e+00 7.387305e+00
2.034101e+00 1.896660e+00 2.181501e+00 3.950166e+02 -7.271896e-01 7.271896e-01 -5.884608e+00 5.884608e+00 5.929369e+00 5.929369e+00
2.329804e+00 2.181501e+00 2.488190e+00 3.289912e+02 -5.854733e-01 5.854733e-01 -4.787367e+00 4.787367e+00 4.823034e+00 4.823034e+00
2.651803e+00 2.488190e+00 2.826175e+00 2.747378e+02 -4.827524e-01 4.827524e-01 -3.822318e+00 3.822318e+00 3.852683e+00 3.852683e+00
3.005121e+00 2.826175e+00 3.195398e+00 2.277062e+02 -3.985803e-01 3.985803e-01 -3.081261e+00 3.081261e+00 3.106933e+00 3.106933e+00
3.389679e+00 3.195398e+00 3.595772e+00 1.870207e+02 -3.163432e-01 3.163432e-01 -2.553859e+00 2.553859e+00 2.573377e+00 2.573377e+00
3.810010e+00 3.595772e+00 4.037014e+00 1.534147e+02 -2.513891e-01 2.513891e-01 -2.034913e+00 2.034913e+00 2.050382e+00 2.050382e+00
4.271264e+00 4.037014e+00 4.519107e+00 1.248853e+02 -2.045418e-01 2.045418e-01 -1.622813e+00 1.622813e+00 1.635653e+00 1.635653e+00
4.773400e+00 4.519107e+00 5.042003e+00 1.015436e+02 -1.682000e-01 1.682000e-01 -1.314777e+00 1.314777e+00 1.325492e+00 1.325492e+00
5.316357e+00 5.042003e+00 5.605640e+00 8.184366e+01 -1.369192e-01 1.369192e-01 -1.049508e+00 1.049508e+00 1.058402e+00 1.058402e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.616597e+01 -1.099039e-01 1.099039e-01 -8.361832e-01 8.361832e-01 8.433749e-01 8.433749e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.313484e+01 -8.891058e-02 8.891058e-02 -6.739916e-01 6.739916e-01 6.798307e-01 6.798307e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.272531e+01 -7.317834e-02 7.317834e-02 -5.425176e-01 5.425176e-01 5.474307e-01 5.474307e-01
