# H AMS02(2013/05-2013/06)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.783808e+00 8.375684e+00 9.211818e+00 2.630659e+01 -4.968942e-02 4.968942e-02 -3.410616e-01 3.410616e-01 3.446622e-01 3.446622e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.121753e+01 -4.210407e-02 4.210407e-02 -2.806086e-01 2.806086e-01 2.837498e-01 2.837498e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.699694e+01 -3.493381e-02 3.493381e-02 -2.204042e-01 2.204042e-01 2.231555e-01 2.231555e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.382660e+01 -3.070902e-02 3.070902e-02 -1.802742e-01 1.802742e-01 1.828711e-01 1.828711e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.116265e+01 -2.559683e-02 2.559683e-02 -1.501234e-01 1.501234e-01 1.522900e-01 1.522900e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.036746e+00 -2.141175e-02 2.141175e-02 -1.180799e-01 1.180799e-01 1.200055e-01 1.200055e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.294901e+00 -1.788062e-02 1.788062e-02 -9.504511e-02 9.504511e-02 9.671241e-02 9.671241e-02
1.637917e+01 1.569509e+01 1.709306e+01 5.860925e+00 -1.479404e-02 1.479404e-02 -7.701747e-02 7.701747e-02 7.842547e-02 7.842547e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.757427e+00 -1.219516e-02 1.219516e-02 -6.200437e-02 6.200437e-02 6.319228e-02 6.319228e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.854400e+00 -1.015392e-02 1.015392e-02 -5.000083e-02 5.000083e-02 5.102142e-02 5.102142e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.097153e+00 -8.531615e-03 8.531615e-03 -4.099350e-02 4.099350e-02 4.187189e-02 4.187189e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.514842e+00 -7.042716e-03 7.042716e-03 -3.298839e-02 3.298839e-02 3.373179e-02 3.373179e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.025307e+00 -5.981361e-03 5.981361e-03 -2.599144e-02 2.599144e-02 2.667080e-02 2.667080e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.626695e+00 -5.135057e-03 5.135057e-03 -2.099243e-02 2.099243e-02 2.161136e-02 2.161136e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.331608e+00 -4.427052e-03 4.427052e-03 -1.699400e-02 1.699400e-02 1.756117e-02 1.756117e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.078093e+00 -3.893427e-03 3.893427e-03 -1.399452e-02 1.399452e-02 1.452602e-02 1.452602e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.789321e-01 -3.372361e-03 3.372361e-03 -1.149448e-02 1.149448e-02 1.197898e-02 1.197898e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.108093e-01 -2.917861e-03 2.917861e-03 -9.295723e-03 9.295723e-03 9.742914e-03 9.742914e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.768151e-01 -2.535604e-03 2.535604e-03 -7.596332e-03 7.596332e-03 8.008342e-03 8.008342e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.682742e-01 -2.208791e-03 2.208791e-03 -6.197074e-03 6.197074e-03 6.578942e-03 6.578942e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.853314e-01 -1.940927e-03 1.940927e-03 -5.097606e-03 5.097606e-03 5.454611e-03 5.454611e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.113240e-01 -1.669832e-03 1.669832e-03 -4.197749e-03 4.197749e-03 4.517680e-03 4.517680e-03
