# H AMS02(2011/08-2011/09)
# <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.773400e+00 4.519107e+00 5.042003e+00 1.030486e+02 -1.695777e-01 1.695777e-01 -1.314777e+00 1.314777e+00 1.325668e+00 1.325668e+00
5.316357e+00 5.042003e+00 5.605640e+00 8.337666e+01 -1.385949e-01 1.385949e-01 -1.049508e+00 1.049508e+00 1.058620e+00 1.058620e+00
5.904771e+00 5.605640e+00 6.219864e+00 6.714049e+01 -1.111756e-01 1.111756e-01 -8.361832e-01 8.361832e-01 8.435416e-01 8.435416e-01
6.543820e+00 6.219864e+00 6.884648e+00 5.437725e+01 -9.042165e-02 9.042165e-02 -6.739916e-01 6.739916e-01 6.800300e-01 6.800300e-01
7.233464e+00 6.884648e+00 7.599953e+00 4.362482e+01 -7.435668e-02 7.435668e-02 -5.425176e-01 5.425176e-01 5.475895e-01 5.475895e-01
7.978396e+00 7.599953e+00 8.375684e+00 3.495942e+01 -6.173283e-02 6.173283e-02 -4.315627e-01 4.315627e-01 4.359556e-01 4.359556e-01
8.783808e+00 8.375684e+00 9.211818e+00 2.800272e+01 -5.178900e-02 5.178900e-02 -3.410616e-01 3.410616e-01 3.449712e-01 3.449712e-01
9.649667e+00 9.211818e+00 1.010833e+01 2.248150e+01 -4.374388e-02 4.374388e-02 -2.806086e-01 2.806086e-01 2.839977e-01 2.839977e-01
1.059498e+01 1.010833e+01 1.110506e+01 1.799532e+01 -3.625092e-02 3.625092e-02 -2.204042e-01 2.204042e-01 2.233655e-01 2.233655e-01
1.159296e+01 1.110506e+01 1.210229e+01 1.444345e+01 -3.164737e-02 3.164737e-02 -1.802742e-01 1.802742e-01 1.830310e-01 1.830310e-01
1.263909e+01 1.210229e+01 1.319970e+01 1.167881e+01 -2.638391e-02 2.638391e-02 -1.501234e-01 1.501234e-01 1.524242e-01 1.524242e-01
1.378550e+01 1.319970e+01 1.439730e+01 9.426178e+00 -2.202282e-02 2.202282e-02 -1.180799e-01 1.180799e-01 1.201161e-01 1.201161e-01
1.503219e+01 1.439730e+01 1.569509e+01 7.566987e+00 -1.833808e-02 1.833808e-02 -9.504511e-02 9.504511e-02 9.679803e-02 9.679803e-02
1.637917e+01 1.569509e+01 1.709306e+01 6.068438e+00 -1.518405e-02 1.518405e-02 -7.701747e-02 7.701747e-02 7.849997e-02 7.849997e-02
1.782640e+01 1.709306e+01 1.859121e+01 4.900261e+00 -1.248929e-02 1.248929e-02 -6.200437e-02 6.200437e-02 6.324970e-02 6.324970e-02
1.937390e+01 1.859121e+01 2.018953e+01 3.929926e+00 -1.032341e-02 1.032341e-02 -5.000083e-02 5.000083e-02 5.105542e-02 5.105542e-02
2.102162e+01 2.018953e+01 2.188800e+01 3.159816e+00 -8.660118e-03 8.660118e-03 -4.099350e-02 4.099350e-02 4.189827e-02 4.189827e-02
2.281753e+01 2.188800e+01 2.378654e+01 2.569657e+00 -7.147123e-03 7.147123e-03 -3.298839e-02 3.298839e-02 3.375374e-02 3.375374e-02
2.476573e+01 2.378654e+01 2.578523e+01 2.061132e+00 -6.056027e-03 6.056027e-03 -2.599144e-02 2.599144e-02 2.668765e-02 2.668765e-02
2.681411e+01 2.578523e+01 2.788404e+01 1.662215e+00 -5.204394e-03 5.204394e-03 -2.099243e-02 2.099243e-02 2.162794e-02 2.162794e-02
2.901073e+01 2.788404e+01 3.018293e+01 1.348687e+00 -4.458426e-03 4.458426e-03 -1.699400e-02 1.699400e-02 1.756911e-02 1.756911e-02
3.135950e+01 3.018293e+01 3.258193e+01 1.092204e+00 -3.921239e-03 3.921239e-03 -1.399452e-02 1.399452e-02 1.453350e-02 1.453350e-02
3.385654e+01 3.258193e+01 3.518100e+01 8.849831e-01 -3.385922e-03 3.385922e-03 -1.149448e-02 1.149448e-02 1.198280e-02 1.198280e-02
3.655379e+01 3.518100e+01 3.798014e+01 7.155035e-01 -2.929244e-03 2.929244e-03 -9.295723e-03 9.295723e-03 9.746329e-03 9.746329e-03
3.945125e+01 3.798014e+01 4.097934e+01 5.843368e-01 -2.553540e-03 2.553540e-03 -7.596332e-03 7.596332e-03 8.014039e-03 8.014039e-03
4.254892e+01 4.097934e+01 4.417861e+01 4.793720e-01 -2.236056e-03 2.236056e-03 -6.197074e-03 6.197074e-03 6.588146e-03 6.588146e-03
4.584678e+01 4.417861e+01 4.757793e+01 3.909581e-01 -1.956136e-03 1.956136e-03 -5.097606e-03 5.097606e-03 5.460042e-03 5.460042e-03
4.939300e+01 4.757793e+01 5.127730e+01 3.139657e-01 -1.677858e-03 1.677858e-03 -4.197749e-03 4.197749e-03 4.520653e-03 4.520653e-03
