#   ELECTRON  AMS02(2011/06-2013/11)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.850000e+01 1.800000e+01 1.900000e+01 3.100000e-02 1.000000e-04 1.000000e-04 7.000000e-04 7.000000e-04 7.071068e-04 7.071068e-04
1.950000e+01 1.900000e+01 2.000000e+01 2.590000e-02 1.000000e-04 1.000000e-04 6.000000e-04 6.000000e-04 6.082763e-04 6.082763e-04
2.060000e+01 2.000000e+01 2.110000e+01 2.170000e-02 1.000000e-04 1.000000e-04 5.000000e-04 5.000000e-04 5.099020e-04 5.099020e-04
2.170000e+01 2.110000e+01 2.220000e+01 1.820000e-02 1.000000e-04 1.000000e-04 4.000000e-04 4.000000e-04 4.123106e-04 4.123106e-04
2.280000e+01 2.220000e+01 2.340000e+01 1.560000e-02 1.000000e-04 1.000000e-04 4.000000e-04 4.000000e-04 4.123106e-04 4.123106e-04
2.400000e+01 2.340000e+01 2.460000e+01 1.310000e-02 1.000000e-04 1.000000e-04 3.000000e-04 3.000000e-04 3.162278e-04 3.162278e-04
2.520000e+01 2.460000e+01 2.590000e+01 1.110000e-02 1.000000e-04 1.000000e-04 3.000000e-04 3.000000e-04 3.162278e-04 3.162278e-04
2.660000e+01 2.590000e+01 2.720000e+01 9.420000e-03 6.000000e-05 6.000000e-05 2.300000e-04 2.300000e-04 2.376973e-04 2.376973e-04
2.800000e+01 2.720000e+01 2.870000e+01 7.940000e-03 5.000000e-05 5.000000e-05 2.000000e-04 2.000000e-04 2.061553e-04 2.061553e-04
2.940000e+01 2.870000e+01 3.020000e+01 6.740000e-03 5.000000e-05 5.000000e-05 1.700000e-04 1.700000e-04 1.772005e-04 1.772005e-04
3.100000e+01 3.020000e+01 3.180000e+01 5.620000e-03 4.000000e-05 4.000000e-05 1.400000e-04 1.400000e-04 1.456022e-04 1.456022e-04
3.270000e+01 3.180000e+01 3.350000e+01 4.730000e-03 4.000000e-05 4.000000e-05 1.200000e-04 1.200000e-04 1.264911e-04 1.264911e-04
3.440000e+01 3.350000e+01 3.540000e+01 3.920000e-03 3.000000e-05 3.000000e-05 1.000000e-04 1.000000e-04 1.044031e-04 1.044031e-04
3.630000e+01 3.540000e+01 3.730000e+01 3.370000e-03 3.000000e-05 3.000000e-05 9.000000e-05 9.000000e-05 9.486833e-05 9.486833e-05
3.830000e+01 3.730000e+01 3.940000e+01 2.830000e-03 3.000000e-05 3.000000e-05 7.000000e-05 7.000000e-05 7.615773e-05 7.615773e-05
4.050000e+01 3.940000e+01 4.160000e+01 2.340000e-03 2.000000e-05 2.000000e-05 6.000000e-05 6.000000e-05 6.324555e-05 6.324555e-05
4.280000e+01 4.160000e+01 4.400000e+01 2.010000e-03 2.000000e-05 2.000000e-05 5.000000e-05 5.000000e-05 5.385165e-05 5.385165e-05
4.530000e+01 4.400000e+01 4.660000e+01 1.630000e-03 2.000000e-05 2.000000e-05 4.000000e-05 4.000000e-05 4.472136e-05 4.472136e-05
4.790000e+01 4.660000e+01 4.930000e+01 1.380000e-03 2.000000e-05 2.000000e-05 4.000000e-05 4.000000e-05 4.472136e-05 4.472136e-05
5.080000e+01 4.930000e+01 5.230000e+01 1.140000e-03 1.000000e-05 1.000000e-05 3.000000e-05 3.000000e-05 3.162278e-05 3.162278e-05
5.390000e+01 5.230000e+01 5.560000e+01 9.350000e-04 1.200000e-05 1.200000e-05 2.600000e-05 2.600000e-05 2.863564e-05 2.863564e-05
5.730000e+01 5.560000e+01 5.910000e+01 7.610000e-04 1.000000e-05 1.000000e-05 2.100000e-05 2.100000e-05 2.325941e-05 2.325941e-05
6.100000e+01 5.910000e+01 6.300000e+01 6.320000e-04 9.000000e-06 9.000000e-06 1.800000e-05 1.800000e-05 2.012461e-05 2.012461e-05
6.510000e+01 6.300000e+01 6.730000e+01 5.050000e-04 8.000000e-06 8.000000e-06 1.400000e-05 1.400000e-05 1.612452e-05 1.612452e-05
6.960000e+01 6.730000e+01 7.200000e+01 3.920000e-04 7.000000e-06 7.000000e-06 1.100000e-05 1.100000e-05 1.303840e-05 1.303840e-05
7.460000e+01 7.200000e+01 7.740000e+01 3.260000e-04 6.000000e-06 6.000000e-06 1.000000e-05 1.000000e-05 1.166190e-05 1.166190e-05
8.030000e+01 7.740000e+01 8.340000e+01 2.540000e-04 5.000000e-06 5.000000e-06 8.000000e-06 8.000000e-06 9.433981e-06 9.433981e-06
8.670000e+01 8.340000e+01 9.020000e+01 2.030000e-04 4.000000e-06 4.000000e-06 6.000000e-06 6.000000e-06 7.211103e-06 7.211103e-06
9.400000e+01 9.020000e+01 9.810000e+01 1.560000e-04 3.000000e-06 3.000000e-06 5.000000e-06 5.000000e-06 5.830952e-06 5.830952e-06
1.030000e+02 9.810000e+01 1.070000e+02 1.230000e-04 3.000000e-06 3.000000e-06 4.000000e-06 4.000000e-06 5.000000e-06 5.000000e-06
1.130000e+02 1.070000e+02 1.180000e+02 9.020000e-05 2.100000e-06 2.100000e-06 3.100000e-06 3.100000e-06 3.744329e-06 3.744329e-06
1.250000e+02 1.180000e+02 1.320000e+02 6.590000e-05 1.600000e-06 1.600000e-06 2.300000e-06 2.300000e-06 2.801785e-06 2.801785e-06
1.400000e+02 1.320000e+02 1.490000e+02 4.320000e-05 1.200000e-06 1.200000e-06 1.600000e-06 1.600000e-06 2.000000e-06 2.000000e-06
1.590000e+02 1.490000e+02 1.700000e+02 3.020000e-05 9.000000e-07 9.000000e-07 1.100000e-06 1.100000e-06 1.421267e-06 1.421267e-06
1.830000e+02 1.700000e+02 1.980000e+02 1.930000e-05 7.000000e-07 7.000000e-07 7.000000e-07 7.000000e-07 9.899495e-07 9.899495e-07
2.160000e+02 1.980000e+02 2.370000e+02 1.110000e-05 4.000000e-07 4.000000e-07 5.000000e-07 5.000000e-07 6.403124e-07 6.403124e-07
2.620000e+02 2.370000e+02 2.900000e+02 6.640000e-06 3.100000e-07 3.100000e-07 3.100000e-07 3.100000e-07 4.384062e-07 4.384062e-07
3.270000e+02 2.900000e+02 3.700000e+02 3.150000e-06 1.900000e-07 1.900000e-07 1.900000e-07 1.900000e-07 2.687006e-07 2.687006e-07
4.290000e+02 3.700000e+02 5.000000e+02 1.210000e-06 1.000000e-07 1.000000e-07 9.000000e-08 9.000000e-08 1.345362e-07 1.345362e-07
5.890000e+02 5.000000e+02 7.000000e+02 4.530000e-07 6.400000e-08 6.400000e-08 7.000000e-08 7.000000e-08 9.484725e-08 9.484725e-08
