#   H  PAMELA(2006/07-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.640278e+00 6.303015e+00 6.987705e+00 5.273559e+01 8.061994e-02 8.061994e-02 2.015498e+00 2.015498e+00 2.017110e+00 2.017110e+00
7.355220e+00 6.987705e+00 7.742830e+00 4.194153e+01 7.045208e-02 7.045208e-02 2.012917e+00 2.012917e+00 2.014150e+00 2.014150e+00
8.150537e+00 7.742830e+00 8.568393e+00 3.330280e+01 6.032212e-02 6.032212e-02 1.005369e+00 1.005369e+00 1.007177e+00 1.007177e+00
9.016297e+00 8.568393e+00 9.484299e+00 2.640839e+01 5.022347e-02 5.022347e-02 1.004469e+00 1.004469e+00 1.005724e+00 1.005724e+00
9.962437e+00 9.484299e+00 1.048060e+01 2.091863e+01 4.014892e-02 4.014892e-02 8.029785e-01 8.029785e-01 8.039816e-01 8.039816e-01
1.100888e+01 1.048060e+01 1.157720e+01 1.645841e+01 3.009290e-02 3.009290e-02 6.018579e-01 6.018579e-01 6.026098e-01 6.026098e-01
1.215565e+01 1.157720e+01 1.277412e+01 1.292697e+01 3.007728e-02 3.007728e-02 5.012879e-01 5.012879e-01 5.021894e-01 5.021894e-01
1.341269e+01 1.277412e+01 1.409130e+01 1.016638e+01 2.004286e-02 2.004286e-02 4.008572e-01 4.008572e-01 4.013580e-01 4.013580e-01
1.479000e+01 1.409130e+01 1.553873e+01 8.009938e+00 2.003566e-02 2.003566e-02 3.005349e-01 3.005349e-01 3.012020e-01 3.012020e-01
1.630753e+01 1.553873e+01 1.711639e+01 6.262551e+00 2.002965e-02 2.002965e-02 2.002965e-01 2.002965e-01 2.012955e-01 2.012955e-01
1.796529e+01 1.711639e+01 1.885424e+01 4.845970e+00 1.001233e-02 1.001233e-02 2.002467e-01 2.002467e-01 2.004969e-01 2.004969e-01
1.978325e+01 1.885424e+01 2.076229e+01 3.779074e+00 1.001026e-02 1.001026e-02 2.002052e-01 2.002052e-01 2.004553e-01 2.004553e-01
2.178138e+01 2.076229e+01 2.285050e+01 2.952013e+00 9.007680e-03 9.007680e-03 1.000853e-01 1.000853e-01 1.004898e-01 1.004898e-01
2.396967e+01 2.285050e+01 2.514887e+01 2.290945e+00 7.004969e-03 7.004969e-03 9.006389e-02 9.006389e-02 9.033589e-02 9.033589e-02
2.636812e+01 2.514887e+01 2.765739e+01 1.769580e+00 6.003543e-03 6.003543e-03 7.004134e-02 7.004134e-02 7.029816e-02 7.029816e-02
2.899670e+01 2.765739e+01 3.041604e+01 1.374267e+00 5.002456e-03 5.002456e-03 5.002456e-02 5.002456e-02 5.027406e-02 5.027406e-02
3.188541e+01 3.041604e+01 3.343480e+01 1.072014e+00 4.001634e-03 4.001634e-03 4.001634e-02 4.001634e-02 4.021592e-02 4.021592e-02
3.504423e+01 3.343480e+01 3.675368e+01 8.221114e-01 4.001360e-03 4.001360e-03 3.001020e-02 3.001020e-02 3.027578e-02 3.027578e-02
3.851316e+01 3.675368e+01 4.038265e+01 6.322828e-01 3.000848e-03 3.000848e-03 3.000848e-02 3.000848e-02 3.015815e-02 3.015815e-02
4.232217e+01 4.038265e+01 4.437171e+01 4.928279e-01 3.000705e-03 3.000705e-03 2.000470e-02 2.000470e-02 2.022850e-02 2.022850e-02
4.649128e+01 4.437171e+01 4.874086e+01 3.843712e-01 2.000391e-03 2.000391e-03 2.000391e-02 2.000391e-02 2.010368e-02 2.010368e-02
5.107046e+01 4.874086e+01 5.353008e+01 2.914154e-01 2.000325e-03 2.000325e-03 1.000163e-02 1.000163e-02 1.019970e-02 1.019970e-02
5.607972e+01 5.353008e+01 5.878937e+01 2.255745e-01 2.000271e-03 2.000271e-03 9.001218e-03 9.001218e-03 9.220792e-03 9.220792e-03
6.157904e+01 5.878937e+01 6.454872e+01 1.723234e-01 1.000113e-03 1.000113e-03 7.000788e-03 7.000788e-03 7.071864e-03 7.071864e-03
6.760842e+01 6.454872e+01 7.085813e+01 1.365008e-01 1.000094e-03 1.000094e-03 5.000468e-03 5.000468e-03 5.099497e-03 5.099497e-03
7.422786e+01 7.085813e+01 7.778759e+01 1.067787e-01 9.000701e-04 9.000701e-04 4.000311e-03 4.000311e-03 4.100319e-03 4.100319e-03
8.147734e+01 7.778759e+01 8.538710e+01 8.044601e-02 8.000518e-04 8.000518e-04 3.000194e-03 3.000194e-03 3.105036e-03 3.105036e-03
8.942687e+01 8.538710e+01 9.370665e+01 6.127770e-02 6.000323e-04 6.000323e-04 3.000162e-03 3.000162e-03 3.059577e-03 3.059577e-03
1.004063e+02 9.370665e+01 1.077361e+02 4.443311e-02 4.000171e-04 4.000171e-04 2.000086e-03 2.000086e-03 2.039695e-03 2.039695e-03
1.154258e+02 1.077361e+02 1.238355e+02 3.020258e-02 3.000097e-04 3.000097e-04 1.000032e-03 1.000032e-03 1.044064e-03 1.044064e-03
1.326653e+02 1.238355e+02 1.423151e+02 2.023170e-02 3.000074e-04 3.000074e-04 8.000197e-04 8.000197e-04 8.544214e-04 8.544214e-04
1.524549e+02 1.423151e+02 1.635347e+02 1.374586e-02 2.000037e-04 2.000037e-04 6.000112e-04 6.000112e-04 6.324673e-04 6.324673e-04
1.751845e+02 1.635347e+02 1.879043e+02 9.196131e-03 2.000028e-04 2.000028e-04 4.000057e-04 4.000057e-04 4.472199e-04 4.472199e-04
2.012742e+02 1.879043e+02 2.158840e+02 6.195267e-03 1.000011e-04 1.000011e-04 3.000032e-04 3.000032e-04 3.162311e-04 3.162311e-04
2.312239e+02 2.158840e+02 2.480038e+02 4.036593e-03 8.000065e-05 8.000065e-05 2.000016e-04 2.000016e-04 2.154083e-04 2.154083e-04
2.656237e+02 2.480038e+02 2.848835e+02 2.874977e-03 7.000043e-05 7.000043e-05 1.000006e-04 1.000006e-04 1.220663e-04 1.220663e-04
3.051134e+02 2.848835e+02 3.272233e+02 1.955369e-03 5.000023e-05 5.000023e-05 9.000042e-05 9.000042e-05 1.029568e-04 1.029568e-04
3.584532e+02 3.272233e+02 3.936031e+02 1.277764e-03 3.000010e-05 3.000010e-05 6.000020e-05 6.000020e-05 6.708226e-05 6.708226e-05
4.508130e+02 3.936031e+02 5.191728e+02 6.582415e-04 2.000004e-05 2.000004e-05 4.000009e-05 4.000009e-05 4.472146e-05 4.472146e-05
5.815228e+02 5.191728e+02 6.538327e+02 3.678405e-04 2.000003e-05 2.000003e-05 3.000004e-05 3.000004e-05 3.605556e-05 3.605556e-05
7.487826e+02 6.538327e+02 8.622225e+02 1.839201e-04 1.000001e-05 1.000001e-05 2.000002e-05 2.000002e-05 2.236070e-05 2.236070e-05
1.009402e+03 8.622225e+02 1.190552e+03 7.840803e-05 7.000003e-06 7.000003e-06 1.000000e-05 1.000000e-05 1.220656e-05 1.220656e-05
