 9.168e+00 	  8.097e+03 	  3.289e-02 3.359e-02 3.437e-02 3.516e-02 3.597e-02 3.680e-02 3.765e-02 3.852e-02 3.941e-02 4.131e-02 4.131e-02 
 8.987e+00 	  7.920e+03 	  3.455e-02 3.531e-02 3.614e-02 3.699e-02 3.785e-02 3.874e-02 3.966e-02 4.059e-02 4.154e-02 4.356e-02 4.356e-02 
 8.809e+00 	  7.747e+03 	  3.630e-02 3.710e-02 3.799e-02 3.890e-02 3.983e-02 4.079e-02 4.176e-02 4.277e-02 4.379e-02 4.594e-02 4.594e-02 
 8.634e+00 	  7.577e+03 	  3.812e-02 3.898e-02 3.993e-02 4.091e-02 4.191e-02 4.293e-02 4.398e-02 4.505e-02 4.616e-02 4.844e-02 4.844e-02 
 8.463e+00 	  7.411e+03 	  4.003e-02 4.095e-02 4.197e-02 4.301e-02 4.408e-02 4.518e-02 4.631e-02 4.746e-02 4.865e-02 5.107e-02 5.107e-02 
 8.296e+00 	  7.247e+03 	  4.203e-02 4.302e-02 4.411e-02 4.522e-02 4.637e-02 4.755e-02 4.875e-02 4.999e-02 5.126e-02 5.385e-02 5.385e-02 
 8.131e+00 	  7.087e+03 	  4.412e-02 4.518e-02 4.635e-02 4.754e-02 4.877e-02 5.003e-02 5.133e-02 5.266e-02 5.402e-02 5.677e-02 5.677e-02 
 7.970e+00 	  6.931e+03 	  4.631e-02 4.744e-02 4.869e-02 4.997e-02 5.129e-02 5.264e-02 5.403e-02 5.545e-02 5.692e-02 5.984e-02 5.984e-02 
 7.813e+00 	  6.777e+03 	  4.861e-02 4.981e-02 5.115e-02 5.252e-02 5.393e-02 5.538e-02 5.687e-02 5.840e-02 5.997e-02 6.308e-02 6.308e-02 
 7.658e+00 	  6.627e+03 	  5.100e-02 5.230e-02 5.372e-02 5.519e-02 5.670e-02 5.825e-02 5.985e-02 6.149e-02 6.318e-02 6.648e-02 6.648e-02 
 7.506e+00 	  6.479e+03 	  5.351e-02 5.489e-02 5.642e-02 5.799e-02 5.961e-02 6.127e-02 6.298e-02 6.474e-02 6.655e-02 7.007e-02 7.007e-02 
 7.358e+00 	  6.335e+03 	  5.613e-02 5.761e-02 5.925e-02 6.093e-02 6.266e-02 6.444e-02 6.627e-02 6.816e-02 7.010e-02 7.384e-02 7.384e-02 
 7.212e+00 	  6.193e+03 	  5.887e-02 6.045e-02 6.220e-02 6.400e-02 6.585e-02 6.776e-02 6.972e-02 7.175e-02 7.383e-02 7.781e-02 7.781e-02 
 7.069e+00 	  6.054e+03 	  6.174e-02 6.343e-02 6.530e-02 6.722e-02 6.920e-02 7.125e-02 7.335e-02 7.552e-02 7.775e-02 8.199e-02 8.199e-02 
 6.929e+00 	  5.918e+03 	  6.473e-02 6.654e-02 6.853e-02 7.059e-02 7.271e-02 7.490e-02 7.716e-02 7.948e-02 8.188e-02 8.639e-02 8.639e-02 
 6.792e+00 	  5.785e+03 	  6.786e-02 6.979e-02 7.192e-02 7.412e-02 7.639e-02 7.874e-02 8.115e-02 8.365e-02 8.622e-02 9.101e-02 9.101e-02 
 6.657e+00 	  5.655e+03 	  7.113e-02 7.319e-02 7.547e-02 7.782e-02 8.025e-02 8.276e-02 8.535e-02 8.802e-02 9.078e-02 9.588e-02 9.588e-02 
 6.526e+00 	  5.527e+03 	  7.454e-02 7.674e-02 7.918e-02 8.169e-02 8.429e-02 8.697e-02 8.975e-02 9.261e-02 9.557e-02 1.010e-01 1.010e-01 
 6.396e+00 	  5.402e+03 	  7.810e-02 8.045e-02 8.305e-02 8.574e-02 8.852e-02 9.139e-02 9.436e-02 9.743e-02 1.006e-01 1.064e-01 1.064e-01 
 6.270e+00 	  5.279e+03 	  8.182e-02 8.432e-02 8.711e-02 8.998e-02 9.295e-02 9.603e-02 9.920e-02 1.025e-01 1.059e-01 1.120e-01 1.120e-01 
 6.146e+00 	  5.158e+03 	  8.570e-02 8.837e-02 9.134e-02 9.441e-02 9.759e-02 1.009e-01 1.043e-01 1.078e-01 1.115e-01 1.180e-01 1.180e-01 
 6.024e+00 	  5.041e+03 	  8.975e-02 9.260e-02 9.577e-02 9.905e-02 1.024e-01 1.060e-01 1.096e-01 1.134e-01 1.173e-01 1.242e-01 1.242e-01 
 5.905e+00 	  4.925e+03 	  9.397e-02 9.701e-02 1.004e-01 1.039e-01 1.075e-01 1.113e-01 1.152e-01 1.192e-01 1.234e-01 1.308e-01 1.308e-01 
 5.788e+00 	  4.812e+03 	  9.837e-02 1.016e-01 1.052e-01 1.090e-01 1.129e-01 1.169e-01 1.211e-01 1.254e-01 1.299e-01 1.377e-01 1.377e-01 
 5.673e+00 	  4.701e+03 	  1.030e-01 1.064e-01 1.103e-01 1.143e-01 1.184e-01 1.227e-01 1.272e-01 1.318e-01 1.366e-01 1.450e-01 1.450e-01 
 5.561e+00 	  4.593e+03 	  1.077e-01 1.114e-01 1.155e-01 1.198e-01 1.242e-01 1.288e-01 1.336e-01 1.386e-01 1.437e-01 1.527e-01 1.527e-01 
 5.451e+00 	  4.486e+03 	  1.127e-01 1.167e-01 1.210e-01 1.256e-01 1.303e-01 1.353e-01 1.404e-01 1.457e-01 1.512e-01 1.607e-01 1.607e-01 
 5.343e+00 	  4.382e+03 	  1.179e-01 1.221e-01 1.268e-01 1.316e-01 1.367e-01 1.420e-01 1.474e-01 1.531e-01 1.590e-01 1.691e-01 1.691e-01 
 5.237e+00 	  4.280e+03 	  1.233e-01 1.278e-01 1.328e-01 1.380e-01 1.434e-01 1.490e-01 1.548e-01 1.609e-01 1.673e-01 1.780e-01 1.780e-01 
 5.133e+00 	  4.180e+03 	  1.290e-01 1.337e-01 1.390e-01 1.446e-01 1.503e-01 1.563e-01 1.626e-01 1.691e-01 1.759e-01 1.873e-01 1.873e-01 
 5.032e+00 	  4.082e+03 	  1.348e-01 1.399e-01 1.455e-01 1.514e-01 1.576e-01 1.640e-01 1.707e-01 1.777e-01 1.849e-01 1.971e-01 1.971e-01 
 4.932e+00 	  3.986e+03 	  1.409e-01 1.463e-01 1.523e-01 1.586e-01 1.652e-01 1.721e-01 1.792e-01 1.867e-01 1.944e-01 2.074e-01 2.074e-01 
 4.834e+00 	  3.893e+03 	  1.472e-01 1.530e-01 1.594e-01 1.661e-01 1.731e-01 1.805e-01 1.881e-01 1.961e-01 2.044e-01 2.182e-01 2.182e-01 
 4.739e+00 	  3.800e+03 	  1.538e-01 1.599e-01 1.668e-01 1.740e-01 1.814e-01 1.893e-01 1.974e-01 2.060e-01 2.149e-01 2.295e-01 2.295e-01 
 4.645e+00 	  3.710e+03 	  1.607e-01 1.672e-01 1.745e-01 1.821e-01 1.901e-01 1.984e-01 2.072e-01 2.163e-01 2.259e-01 2.414e-01 2.414e-01 
 4.553e+00 	  3.622e+03 	  1.678e-01 1.747e-01 1.825e-01 1.906e-01 1.991e-01 2.081e-01 2.174e-01 2.271e-01 2.374e-01 2.540e-01 2.540e-01 
 4.463e+00 	  3.536e+03 	  1.752e-01 1.826e-01 1.908e-01 1.995e-01 2.086e-01 2.181e-01 2.281e-01 2.385e-01 2.495e-01 2.671e-01 2.671e-01 
 4.374e+00 	  3.451e+03 	  1.829e-01 1.907e-01 1.995e-01 2.088e-01 2.184e-01 2.286e-01 2.392e-01 2.504e-01 2.621e-01 2.809e-01 2.809e-01 
 4.288e+00 	  3.368e+03 	  1.908e-01 1.992e-01 2.086e-01 2.184e-01 2.287e-01 2.395e-01 2.509e-01 2.629e-01 2.754e-01 2.954e-01 2.954e-01 
 4.203e+00 	  3.287e+03 	  1.991e-01 2.080e-01 2.180e-01 2.284e-01 2.394e-01 2.510e-01 2.631e-01 2.759e-01 2.893e-01 3.106e-01 3.106e-01 
 4.120e+00 	  3.207e+03 	  2.077e-01 2.171e-01 2.277e-01 2.389e-01 2.506e-01 2.629e-01 2.759e-01 2.896e-01 3.039e-01 3.265e-01 3.265e-01 
 4.038e+00 	  3.130e+03 	  2.166e-01 2.266e-01 2.379e-01 2.498e-01 2.623e-01 2.754e-01 2.893e-01 3.038e-01 3.192e-01 3.433e-01 3.433e-01 
 3.958e+00 	  3.053e+03 	  2.259e-01 2.365e-01 2.485e-01 2.611e-01 2.744e-01 2.884e-01 3.032e-01 3.188e-01 3.352e-01 3.608e-01 3.608e-01 
 3.880e+00 	  2.979e+03 	  2.354e-01 2.467e-01 2.595e-01 2.729e-01 2.871e-01 3.020e-01 3.178e-01 3.345e-01 3.520e-01 3.793e-01 3.793e-01 
 3.803e+00 	  2.906e+03 	  2.453e-01 2.573e-01 2.709e-01 2.852e-01 3.003e-01 3.162e-01 3.331e-01 3.508e-01 3.696e-01 3.986e-01 3.986e-01 
 3.727e+00 	  2.834e+03 	  2.556e-01 2.683e-01 2.827e-01 2.979e-01 3.140e-01 3.310e-01 3.490e-01 3.680e-01 3.881e-01 4.189e-01 4.189e-01 
 3.654e+00 	  2.764e+03 	  2.662e-01 2.797e-01 2.950e-01 3.112e-01 3.283e-01 3.464e-01 3.656e-01 3.859e-01 4.074e-01 4.402e-01 4.402e-01 
 3.581e+00 	  2.696e+03 	  2.773e-01 2.916e-01 3.078e-01 3.250e-01 3.432e-01 3.625e-01 3.830e-01 4.047e-01 4.276e-01 4.625e-01 4.625e-01 
 3.510e+00 	  2.628e+03 	  2.886e-01 3.038e-01 3.211e-01 3.394e-01 3.587e-01 3.793e-01 4.011e-01 4.243e-01 4.488e-01 4.860e-01 4.860e-01 
 3.441e+00 	  2.563e+03 	  3.004e-01 3.165e-01 3.348e-01 3.543e-01 3.749e-01 3.968e-01 4.200e-01 4.448e-01 4.710e-01 5.105e-01 5.105e-01 
 3.373e+00 	  2.498e+03 	  3.126e-01 3.296e-01 3.491e-01 3.697e-01 3.917e-01 4.150e-01 4.398e-01 4.662e-01 4.942e-01 5.363e-01 5.363e-01 
 3.306e+00 	  2.436e+03 	  3.251e-01 3.432e-01 3.639e-01 3.858e-01 4.091e-01 4.340e-01 4.604e-01 4.886e-01 5.186e-01 5.633e-01 5.633e-01 
 3.241e+00 	  2.374e+03 	  3.381e-01 3.573e-01 3.792e-01 4.025e-01 4.273e-01 4.537e-01 4.819e-01 5.120e-01 5.440e-01 5.917e-01 5.917e-01 
 3.176e+00 	  2.314e+03 	  3.515e-01 3.718e-01 3.950e-01 4.198e-01 4.461e-01 4.743e-01 5.043e-01 5.364e-01 5.707e-01 6.214e-01 6.214e-01 
 3.113e+00 	  2.255e+03 	  3.654e-01 3.869e-01 4.115e-01 4.377e-01 4.658e-01 4.957e-01 5.277e-01 5.620e-01 5.986e-01 6.525e-01 6.525e-01 
 3.052e+00 	  2.197e+03 	  3.796e-01 4.024e-01 4.285e-01 4.563e-01 4.861e-01 5.180e-01 5.521e-01 5.886e-01 6.278e-01 6.852e-01 6.852e-01 
 2.991e+00 	  2.141e+03 	  3.943e-01 4.184e-01 4.461e-01 4.756e-01 5.073e-01 5.412e-01 5.775e-01 6.165e-01 6.583e-01 7.194e-01 7.194e-01 
 2.932e+00 	  2.085e+03 	  4.095e-01 4.350e-01 4.642e-01 4.956e-01 5.292e-01 5.653e-01 6.040e-01 6.456e-01 6.902e-01 7.552e-01 7.552e-01 
 2.874e+00 	  2.031e+03 	  4.251e-01 4.521e-01 4.831e-01 5.163e-01 5.520e-01 5.904e-01 6.316e-01 6.760e-01 7.236e-01 7.928e-01 7.928e-01 
 2.817e+00 	  1.978e+03 	  4.411e-01 4.697e-01 5.025e-01 5.377e-01 5.757e-01 6.165e-01 6.604e-01 7.076e-01 7.585e-01 8.322e-01 8.322e-01 
 2.761e+00 	  1.927e+03 	  4.577e-01 4.878e-01 5.225e-01 5.599e-01 6.002e-01 6.435e-01 6.903e-01 7.407e-01 7.951e-01 8.734e-01 8.734e-01 
 2.707e+00 	  1.876e+03 	  4.747e-01 5.065e-01 5.433e-01 5.829e-01 6.256e-01 6.717e-01 7.215e-01 7.752e-01 8.332e-01 9.166e-01 9.166e-01 
 2.653e+00 	  1.827e+03 	  4.921e-01 5.258e-01 5.646e-01 6.066e-01 6.519e-01 7.009e-01 7.539e-01 8.112e-01 8.731e-01 9.619e-01 9.619e-01 
 2.601e+00 	  1.778e+03 	  5.100e-01 5.456e-01 5.867e-01 6.311e-01 6.792e-01 7.313e-01 7.876e-01 8.487e-01 9.149e-01 1.009e+00 1.009e+00 
 2.549e+00 	  1.731e+03 	  5.284e-01 5.660e-01 6.094e-01 6.565e-01 7.075e-01 7.628e-01 8.227e-01 8.878e-01 9.584e-01 1.059e+00 1.059e+00 
 2.499e+00 	  1.685e+03 	  5.473e-01 5.869e-01 6.329e-01 6.827e-01 7.367e-01 7.954e-01 8.592e-01 9.286e-01 1.004e+00 1.111e+00 1.111e+00 
 2.449e+00 	  1.639e+03 	  5.667e-01 6.085e-01 6.570e-01 7.097e-01 7.670e-01 8.293e-01 8.972e-01 9.710e-01 1.051e+00 1.165e+00 1.165e+00 
 2.401e+00 	  1.595e+03 	  5.865e-01 6.306e-01 6.818e-01 7.376e-01 7.983e-01 8.645e-01 9.366e-01 1.015e+00 1.101e+00 1.222e+00 1.222e+00 
 2.353e+00 	  1.552e+03 	  6.068e-01 6.532e-01 7.074e-01 7.663e-01 8.306e-01 9.009e-01 9.776e-01 1.061e+00 1.153e+00 1.282e+00 1.282e+00 
 2.307e+00 	  1.510e+03 	  6.276e-01 6.765e-01 7.336e-01 7.959e-01 8.641e-01 9.386e-01 1.020e+00 1.109e+00 1.207e+00 1.344e+00 1.344e+00 
 2.261e+00 	  1.468e+03 	  6.488e-01 7.003e-01 7.606e-01 8.265e-01 8.986e-01 9.777e-01 1.064e+00 1.159e+00 1.264e+00 1.409e+00 1.409e+00 
 2.216e+00 	  1.428e+03 	  6.705e-01 7.248e-01 7.883e-01 8.579e-01 9.343e-01 1.018e+00 1.110e+00 1.211e+00 1.323e+00 1.478e+00 1.478e+00 
 2.172e+00 	  1.389e+03 	  6.926e-01 7.497e-01 8.167e-01 8.902e-01 9.711e-01 1.060e+00 1.158e+00 1.265e+00 1.384e+00 1.549e+00 1.549e+00 
 2.129e+00 	  1.350e+03 	  7.152e-01 7.753e-01 8.459e-01 9.235e-01 1.009e+00 1.103e+00 1.207e+00 1.322e+00 1.448e+00 1.624e+00 1.624e+00 
 2.087e+00 	  1.312e+03 	  7.382e-01 8.014e-01 8.758e-01 9.577e-01 1.048e+00 1.148e+00 1.258e+00 1.380e+00 1.515e+00 1.702e+00 1.702e+00 
 2.046e+00 	  1.276e+03 	  7.616e-01 8.281e-01 9.064e-01 9.928e-01 1.088e+00 1.194e+00 1.311e+00 1.441e+00 1.585e+00 1.784e+00 1.784e+00 
 2.005e+00 	  1.240e+03 	  7.854e-01 8.553e-01 9.377e-01 1.029e+00 1.130e+00 1.242e+00 1.366e+00 1.504e+00 1.657e+00 1.869e+00 1.869e+00 
 1.965e+00 	  1.205e+03 	  8.096e-01 8.830e-01 9.697e-01 1.066e+00 1.172e+00 1.291e+00 1.423e+00 1.570e+00 1.733e+00 1.958e+00 1.958e+00 
 1.927e+00 	  1.171e+03 	  8.342e-01 9.112e-01 1.002e+00 1.104e+00 1.216e+00 1.342e+00 1.482e+00 1.638e+00 1.812e+00 2.051e+00 2.051e+00 
 1.888e+00 	  1.137e+03 	  8.591e-01 9.399e-01 1.036e+00 1.142e+00 1.261e+00 1.394e+00 1.543e+00 1.708e+00 1.894e+00 2.149e+00 2.149e+00 
 1.851e+00 	  1.104e+03 	  8.844e-01 9.691e-01 1.070e+00 1.182e+00 1.308e+00 1.448e+00 1.605e+00 1.782e+00 1.979e+00 2.250e+00 2.250e+00 
 1.814e+00 	  1.073e+03 	  9.100e-01 9.988e-01 1.104e+00 1.223e+00 1.355e+00 1.504e+00 1.670e+00 1.858e+00 2.068e+00 2.356e+00 2.356e+00 
 1.778e+00 	  1.042e+03 	  9.358e-01 1.029e+00 1.140e+00 1.264e+00 1.404e+00 1.561e+00 1.737e+00 1.936e+00 2.160e+00 2.467e+00 2.467e+00 
 1.743e+00 	  1.011e+03 	  9.619e-01 1.059e+00 1.176e+00 1.307e+00 1.454e+00 1.620e+00 1.807e+00 2.018e+00 2.257e+00 2.583e+00 2.583e+00 
 1.709e+00 	  9.816e+02 	  9.882e-01 1.090e+00 1.212e+00 1.350e+00 1.505e+00 1.680e+00 1.878e+00 2.102e+00 2.356e+00 2.703e+00 2.703e+00 
 1.675e+00 	  9.528e+02 	  1.015e+00 1.121e+00 1.249e+00 1.394e+00 1.557e+00 1.742e+00 1.952e+00 2.190e+00 2.460e+00 2.829e+00 2.829e+00 
 1.642e+00 	  9.246e+02 	  1.041e+00 1.153e+00 1.287e+00 1.438e+00 1.610e+00 1.806e+00 2.028e+00 2.280e+00 2.568e+00 2.960e+00 2.960e+00 
 1.609e+00 	  8.972e+02 	  1.068e+00 1.185e+00 1.325e+00 1.484e+00 1.665e+00 1.871e+00 2.106e+00 2.374e+00 2.680e+00 3.097e+00 3.097e+00 
 1.577e+00 	  8.704e+02 	  1.095e+00 1.216e+00 1.363e+00 1.530e+00 1.720e+00 1.938e+00 2.186e+00 2.470e+00 2.796e+00 3.239e+00 3.239e+00 
 1.546e+00 	  8.443e+02 	  1.122e+00 1.249e+00 1.402e+00 1.577e+00 1.777e+00 2.006e+00 2.268e+00 2.570e+00 2.916e+00 3.387e+00 3.387e+00 
 1.515e+00 	  8.188e+02 	  1.149e+00 1.281e+00 1.441e+00 1.624e+00 1.835e+00 2.076e+00 2.353e+00 2.672e+00 3.041e+00 3.542e+00 3.542e+00 
 1.485e+00 	  7.940e+02 	  1.176e+00 1.313e+00 1.481e+00 1.672e+00 1.893e+00 2.147e+00 2.440e+00 2.778e+00 3.170e+00 3.702e+00 3.702e+00 
 1.456e+00 	  7.699e+02 	  1.202e+00 1.346e+00 1.520e+00 1.721e+00 1.953e+00 2.220e+00 2.529e+00 2.888e+00 3.303e+00 3.869e+00 3.869e+00 
 1.427e+00 	  7.463e+02 	  1.229e+00 1.378e+00 1.560e+00 1.770e+00 2.013e+00 2.294e+00 2.621e+00 3.000e+00 3.442e+00 4.043e+00 4.043e+00 
 1.399e+00 	  7.234e+02 	  1.255e+00 1.410e+00 1.600e+00 1.819e+00 2.074e+00 2.370e+00 2.714e+00 3.116e+00 3.585e+00 4.224e+00 4.224e+00 
 1.371e+00 	  7.010e+02 	  1.281e+00 1.442e+00 1.640e+00 1.869e+00 2.136e+00 2.447e+00 2.810e+00 3.235e+00 3.733e+00 4.411e+00 4.411e+00 
 1.344e+00 	  6.793e+02 	  1.307e+00 1.474e+00 1.680e+00 1.919e+00 2.198e+00 2.525e+00 2.907e+00 3.357e+00 3.885e+00 4.606e+00 4.606e+00 
 1.317e+00 	  6.581e+02 	  1.332e+00 1.506e+00 1.719e+00 1.969e+00 2.261e+00 2.604e+00 3.007e+00 3.482e+00 4.043e+00 4.808e+00 4.808e+00 
 1.291e+00 	  6.375e+02 	  1.357e+00 1.537e+00 1.759e+00 2.019e+00 2.324e+00 2.684e+00 3.108e+00 3.610e+00 4.205e+00 5.017e+00 5.017e+00 
 1.266e+00 	  6.174e+02 	  1.382e+00 1.568e+00 1.798e+00 2.069e+00 2.388e+00 2.765e+00 3.212e+00 3.742e+00 4.373e+00 5.235e+00 5.235e+00 
 1.241e+00 	  5.979e+02 	  1.405e+00 1.598e+00 1.837e+00 2.119e+00 2.452e+00 2.847e+00 3.317e+00 3.876e+00 4.545e+00 5.460e+00 5.460e+00 
 1.216e+00 	  5.789e+02 	  1.429e+00 1.628e+00 1.875e+00 2.168e+00 2.516e+00 2.930e+00 3.423e+00 4.014e+00 4.722e+00 5.693e+00 5.693e+00 
 1.192e+00 	  5.604e+02 	  1.451e+00 1.657e+00 1.913e+00 2.218e+00 2.580e+00 3.013e+00 3.532e+00 4.154e+00 4.905e+00 5.934e+00 5.934e+00 
 1.169e+00 	  5.424e+02 	  1.473e+00 1.685e+00 1.950e+00 2.266e+00 2.644e+00 3.097e+00 3.641e+00 4.298e+00 5.092e+00 6.183e+00 6.183e+00 
 1.145e+00 	  5.250e+02 	  1.494e+00 1.712e+00 1.987e+00 2.314e+00 2.707e+00 3.180e+00 3.752e+00 4.443e+00 5.284e+00 6.441e+00 6.441e+00 
 1.123e+00 	  5.080e+02 	  1.514e+00 1.739e+00 2.022e+00 2.362e+00 2.771e+00 3.264e+00 3.863e+00 4.592e+00 5.481e+00 6.707e+00 6.707e+00 
