 8.650e+03 	 2.880e-02 2.942e-02 3.006e-02 3.072e-02 3.139e-02 3.209e-02 3.280e-02 3.353e-02 3.428e-02
 8.462e+03 	 3.027e-02 3.094e-02 3.163e-02 3.233e-02 3.306e-02 3.380e-02 3.456e-02 3.535e-02 3.616e-02
 8.278e+03 	 3.182e-02 3.254e-02 3.327e-02 3.403e-02 3.481e-02 3.561e-02 3.643e-02 3.727e-02 3.814e-02
 8.097e+03 	 3.345e-02 3.421e-02 3.500e-02 3.581e-02 3.665e-02 3.750e-02 3.838e-02 3.929e-02 4.022e-02
 7.920e+03 	 3.515e-02 3.597e-02 3.681e-02 3.768e-02 3.858e-02 3.950e-02 4.044e-02 4.142e-02 4.242e-02
 7.747e+03 	 3.693e-02 3.781e-02 3.872e-02 3.965e-02 4.061e-02 4.159e-02 4.261e-02 4.366e-02 4.473e-02
 7.577e+03 	 3.880e-02 3.974e-02 4.071e-02 4.171e-02 4.274e-02 4.380e-02 4.489e-02 4.601e-02 4.717e-02
 7.411e+03 	 4.076e-02 4.177e-02 4.281e-02 4.388e-02 4.498e-02 4.611e-02 4.729e-02 4.849e-02 4.974e-02
 7.247e+03 	 4.281e-02 4.389e-02 4.500e-02 4.615e-02 4.733e-02 4.855e-02 4.981e-02 5.110e-02 5.244e-02
 7.087e+03 	 4.496e-02 4.611e-02 4.730e-02 4.853e-02 4.980e-02 5.111e-02 5.246e-02 5.385e-02 5.529e-02
 6.931e+03 	 4.720e-02 4.844e-02 4.972e-02 5.103e-02 5.239e-02 5.379e-02 5.524e-02 5.674e-02 5.828e-02
 6.777e+03 	 4.956e-02 5.088e-02 5.225e-02 5.366e-02 5.511e-02 5.662e-02 5.817e-02 5.978e-02 6.144e-02
 6.627e+03 	 5.202e-02 5.343e-02 5.490e-02 5.641e-02 5.797e-02 5.958e-02 6.125e-02 6.297e-02 6.476e-02
 6.479e+03 	 5.460e-02 5.611e-02 5.767e-02 5.929e-02 6.096e-02 6.269e-02 6.448e-02 6.634e-02 6.825e-02
 6.335e+03 	 5.729e-02 5.891e-02 6.058e-02 6.232e-02 6.411e-02 6.596e-02 6.788e-02 6.987e-02 7.193e-02
 6.193e+03 	 6.011e-02 6.184e-02 6.363e-02 6.549e-02 6.741e-02 6.940e-02 7.146e-02 7.359e-02 7.580e-02
 6.054e+03 	 6.306e-02 6.491e-02 6.683e-02 6.881e-02 7.087e-02 7.300e-02 7.521e-02 7.750e-02 7.988e-02
 5.918e+03 	 6.614e-02 6.812e-02 7.017e-02 7.229e-02 7.450e-02 7.678e-02 7.915e-02 8.161e-02 8.416e-02
 5.785e+03 	 6.937e-02 7.148e-02 7.367e-02 7.594e-02 7.830e-02 8.075e-02 8.329e-02 8.593e-02 8.867e-02
 5.655e+03 	 7.273e-02 7.499e-02 7.733e-02 7.977e-02 8.229e-02 8.491e-02 8.764e-02 9.047e-02 9.342e-02
 5.527e+03 	 7.625e-02 7.866e-02 8.117e-02 8.377e-02 8.647e-02 8.928e-02 9.221e-02 9.524e-02 9.841e-02
 5.402e+03 	 7.992e-02 8.250e-02 8.518e-02 8.796e-02 9.086e-02 9.387e-02 9.700e-02 1.003e-01 1.037e-01
 5.279e+03 	 8.376e-02 8.651e-02 8.937e-02 9.235e-02 9.545e-02 9.867e-02 1.020e-01 1.055e-01 1.092e-01
 5.158e+03 	 8.777e-02 9.071e-02 9.376e-02 9.695e-02 1.003e-01 1.037e-01 1.073e-01 1.111e-01 1.150e-01
 5.041e+03 	 9.195e-02 9.508e-02 9.835e-02 1.018e-01 1.053e-01 1.090e-01 1.129e-01 1.169e-01 1.211e-01
 4.925e+03 	 9.631e-02 9.966e-02 1.031e-01 1.068e-01 1.106e-01 1.145e-01 1.187e-01 1.230e-01 1.275e-01
 4.812e+03 	 1.009e-01 1.044e-01 1.082e-01 1.120e-01 1.161e-01 1.203e-01 1.248e-01 1.294e-01 1.342e-01
 4.701e+03 	 1.056e-01 1.094e-01 1.134e-01 1.176e-01 1.219e-01 1.264e-01 1.312e-01 1.361e-01 1.413e-01
 4.593e+03 	 1.106e-01 1.146e-01 1.189e-01 1.233e-01 1.280e-01 1.328e-01 1.379e-01 1.432e-01 1.488e-01
 4.486e+03 	 1.157e-01 1.201e-01 1.246e-01 1.293e-01 1.343e-01 1.395e-01 1.449e-01 1.506e-01 1.566e-01
 4.382e+03 	 1.211e-01 1.257e-01 1.306e-01 1.356e-01 1.409e-01 1.465e-01 1.523e-01 1.584e-01 1.649e-01
 4.280e+03 	 1.267e-01 1.316e-01 1.368e-01 1.422e-01 1.479e-01 1.538e-01 1.601e-01 1.666e-01 1.735e-01
 4.180e+03 	 1.325e-01 1.378e-01 1.433e-01 1.491e-01 1.551e-01 1.615e-01 1.682e-01 1.752e-01 1.826e-01
 4.082e+03 	 1.386e-01 1.442e-01 1.501e-01 1.563e-01 1.627e-01 1.695e-01 1.767e-01 1.842e-01 1.921e-01
 3.986e+03 	 1.449e-01 1.509e-01 1.572e-01 1.638e-01 1.707e-01 1.780e-01 1.856e-01 1.937e-01 2.022e-01
 3.893e+03 	 1.515e-01 1.579e-01 1.646e-01 1.716e-01 1.790e-01 1.868e-01 1.950e-01 2.036e-01 2.127e-01
 3.800e+03 	 1.584e-01 1.651e-01 1.723e-01 1.798e-01 1.877e-01 1.960e-01 2.048e-01 2.140e-01 2.238e-01
 3.710e+03 	 1.655e-01 1.727e-01 1.803e-01 1.883e-01 1.967e-01 2.056e-01 2.150e-01 2.249e-01 2.354e-01
 3.622e+03 	 1.729e-01 1.806e-01 1.887e-01 1.972e-01 2.062e-01 2.157e-01 2.258e-01 2.364e-01 2.476e-01
 3.536e+03 	 1.806e-01 1.888e-01 1.974e-01 2.065e-01 2.161e-01 2.263e-01 2.370e-01 2.484e-01 2.604e-01
 3.451e+03 	 1.886e-01 1.973e-01 2.065e-01 2.162e-01 2.264e-01 2.373e-01 2.488e-01 2.610e-01 2.739e-01
 3.368e+03 	 1.969e-01 2.062e-01 2.159e-01 2.263e-01 2.372e-01 2.488e-01 2.611e-01 2.742e-01 2.880e-01
 3.287e+03 	 2.056e-01 2.154e-01 2.258e-01 2.368e-01 2.485e-01 2.609e-01 2.740e-01 2.880e-01 3.029e-01
 3.207e+03 	 2.145e-01 2.250e-01 2.360e-01 2.478e-01 2.602e-01 2.735e-01 2.875e-01 3.025e-01 3.184e-01
 3.130e+03 	 2.238e-01 2.349e-01 2.467e-01 2.592e-01 2.725e-01 2.866e-01 3.017e-01 3.177e-01 3.348e-01
 3.053e+03 	 2.335e-01 2.453e-01 2.578e-01 2.711e-01 2.853e-01 3.004e-01 3.165e-01 3.336e-01 3.519e-01
 2.979e+03 	 2.435e-01 2.560e-01 2.693e-01 2.835e-01 2.986e-01 3.148e-01 3.320e-01 3.503e-01 3.699e-01
 2.906e+03 	 2.538e-01 2.671e-01 2.813e-01 2.964e-01 3.126e-01 3.298e-01 3.481e-01 3.678e-01 3.888e-01
 2.834e+03 	 2.646e-01 2.787e-01 2.938e-01 3.099e-01 3.271e-01 3.454e-01 3.651e-01 3.861e-01 4.086e-01
 2.764e+03 	 2.757e-01 2.907e-01 3.068e-01 3.239e-01 3.422e-01 3.618e-01 3.828e-01 4.053e-01 4.294e-01
 2.696e+03 	 2.872e-01 3.032e-01 3.202e-01 3.384e-01 3.579e-01 3.789e-01 4.013e-01 4.254e-01 4.512e-01
 2.628e+03 	 2.992e-01 3.161e-01 3.342e-01 3.536e-01 3.744e-01 3.967e-01 4.206e-01 4.464e-01 4.741e-01
 2.563e+03 	 3.115e-01 3.295e-01 3.487e-01 3.693e-01 3.915e-01 4.153e-01 4.408e-01 4.684e-01 4.981e-01
 2.498e+03 	 3.243e-01 3.433e-01 3.637e-01 3.857e-01 4.093e-01 4.346e-01 4.620e-01 4.914e-01 5.233e-01
 2.436e+03 	 3.375e-01 3.577e-01 3.793e-01 4.027e-01 4.278e-01 4.548e-01 4.840e-01 5.156e-01 5.497e-01
 2.374e+03 	 3.511e-01 3.725e-01 3.955e-01 4.203e-01 4.471e-01 4.759e-01 5.071e-01 5.408e-01 5.773e-01
 2.314e+03 	 3.652e-01 3.879e-01 4.123e-01 4.387e-01 4.671e-01 4.979e-01 5.311e-01 5.672e-01 6.063e-01
 2.255e+03 	 3.797e-01 4.038e-01 4.297e-01 4.577e-01 4.880e-01 5.207e-01 5.563e-01 5.948e-01 6.368e-01
 2.197e+03 	 3.947e-01 4.202e-01 4.477e-01 4.774e-01 5.096e-01 5.446e-01 5.825e-01 6.237e-01 6.686e-01
 2.141e+03 	 4.102e-01 4.372e-01 4.663e-01 4.979e-01 5.322e-01 5.694e-01 6.099e-01 6.540e-01 7.021e-01
 2.085e+03 	 4.262e-01 4.547e-01 4.856e-01 5.192e-01 5.556e-01 5.952e-01 6.384e-01 6.856e-01 7.371e-01
 2.031e+03 	 4.426e-01 4.728e-01 5.056e-01 5.412e-01 5.799e-01 6.221e-01 6.682e-01 7.186e-01 7.738e-01
 1.978e+03 	 4.596e-01 4.915e-01 5.262e-01 5.640e-01 6.052e-01 6.501e-01 6.993e-01 7.532e-01 8.122e-01
 1.927e+03 	 4.770e-01 5.108e-01 5.475e-01 5.876e-01 6.314e-01 6.793e-01 7.317e-01 7.893e-01 8.525e-01
 1.876e+03 	 4.949e-01 5.306e-01 5.696e-01 6.121e-01 6.586e-01 7.096e-01 7.655e-01 8.270e-01 8.947e-01
 1.827e+03 	 5.134e-01 5.511e-01 5.923e-01 6.374e-01 6.868e-01 7.411e-01 8.007e-01 8.664e-01 9.390e-01
 1.778e+03 	 5.323e-01 5.722e-01 6.158e-01 6.636e-01 7.161e-01 7.738e-01 8.374e-01 9.076e-01 9.853e-01
 1.731e+03 	 5.518e-01 5.939e-01 6.400e-01 6.907e-01 7.464e-01 8.078e-01 8.756e-01 9.506e-01 1.034e+00
 1.685e+03 	 5.717e-01 6.162e-01 6.650e-01 7.187e-01 7.778e-01 8.432e-01 9.154e-01 9.955e-01 1.085e+00
 1.639e+03 	 5.922e-01 6.391e-01 6.908e-01 7.476e-01 8.104e-01 8.799e-01 9.569e-01 1.042e+00 1.138e+00
 1.595e+03 	 6.132e-01 6.627e-01 7.173e-01 7.775e-01 8.441e-01 9.180e-01 1.000e+00 1.091e+00 1.193e+00
 1.552e+03 	 6.348e-01 6.869e-01 7.446e-01 8.083e-01 8.790e-01 9.575e-01 1.045e+00 1.142e+00 1.252e+00
 1.510e+03 	 6.568e-01 7.118e-01 7.727e-01 8.401e-01 9.150e-01 9.985e-01 1.092e+00 1.196e+00 1.313e+00
 1.468e+03 	 6.793e-01 7.373e-01 8.015e-01 8.729e-01 9.523e-01 1.041e+00 1.140e+00 1.251e+00 1.376e+00
 1.428e+03 	 7.023e-01 7.634e-01 8.312e-01 9.067e-01 9.909e-01 1.085e+00 1.191e+00 1.309e+00 1.443e+00
 1.389e+03 	 7.259e-01 7.902e-01 8.617e-01 9.415e-01 1.031e+00 1.131e+00 1.243e+00 1.370e+00 1.513e+00
 1.350e+03 	 7.499e-01 8.175e-01 8.930e-01 9.773e-01 1.072e+00 1.178e+00 1.298e+00 1.433e+00 1.586e+00
 1.312e+03 	 7.743e-01 8.455e-01 9.251e-01 1.014e+00 1.114e+00 1.227e+00 1.354e+00 1.498e+00 1.662e+00
 1.276e+03 	 7.993e-01 8.741e-01 9.580e-01 1.052e+00 1.158e+00 1.278e+00 1.413e+00 1.567e+00 1.742e+00
 1.240e+03 	 8.247e-01 9.034e-01 9.916e-01 1.091e+00 1.203e+00 1.330e+00 1.474e+00 1.638e+00 1.826e+00
 1.205e+03 	 8.505e-01 9.332e-01 1.026e+00 1.131e+00 1.249e+00 1.384e+00 1.537e+00 1.712e+00 1.913e+00
 1.171e+03 	 8.767e-01 9.635e-01 1.061e+00 1.172e+00 1.297e+00 1.440e+00 1.603e+00 1.789e+00 2.004e+00
 1.137e+03 	 9.033e-01 9.945e-01 1.097e+00 1.214e+00 1.346e+00 1.498e+00 1.671e+00 1.870e+00 2.100e+00
 1.104e+03 	 9.304e-01 1.026e+00 1.134e+00 1.257e+00 1.397e+00 1.557e+00 1.741e+00 1.953e+00 2.199e+00
 1.073e+03 	 9.577e-01 1.058e+00 1.172e+00 1.301e+00 1.449e+00 1.619e+00 1.814e+00 2.040e+00 2.303e+00
 1.042e+03 	 9.854e-01 1.090e+00 1.210e+00 1.346e+00 1.502e+00 1.682e+00 1.889e+00 2.130e+00 2.411e+00
 1.011e+03 	 1.013e+00 1.123e+00 1.249e+00 1.392e+00 1.557e+00 1.747e+00 1.968e+00 2.224e+00 2.524e+00
 9.816e+02 	 1.042e+00 1.157e+00 1.288e+00 1.439e+00 1.613e+00 1.814e+00 2.048e+00 2.321e+00 2.642e+00
 9.528e+02 	 1.070e+00 1.191e+00 1.329e+00 1.487e+00 1.671e+00 1.883e+00 2.132e+00 2.423e+00 2.766e+00
 9.246e+02 	 1.099e+00 1.225e+00 1.369e+00 1.536e+00 1.729e+00 1.954e+00 2.218e+00 2.527e+00 2.894e+00
 8.972e+02 	 1.128e+00 1.259e+00 1.411e+00 1.586e+00 1.790e+00 2.027e+00 2.306e+00 2.636e+00 3.028e+00
 8.704e+02 	 1.157e+00 1.294e+00 1.453e+00 1.637e+00 1.851e+00 2.102e+00 2.398e+00 2.749e+00 3.167e+00
 8.443e+02 	 1.186e+00 1.329e+00 1.495e+00 1.688e+00 1.914e+00 2.179e+00 2.493e+00 2.866e+00 3.313e+00
 8.188e+02 	 1.215e+00 1.364e+00 1.538e+00 1.740e+00 1.978e+00 2.258e+00 2.590e+00 2.987e+00 3.464e+00
 7.940e+02 	 1.244e+00 1.400e+00 1.581e+00 1.793e+00 2.043e+00 2.338e+00 2.690e+00 3.112e+00 3.621e+00
 7.699e+02 	 1.273e+00 1.435e+00 1.625e+00 1.847e+00 2.109e+00 2.421e+00 2.793e+00 3.241e+00 3.785e+00
 7.463e+02 	 1.302e+00 1.471e+00 1.669e+00 1.901e+00 2.177e+00 2.505e+00 2.899e+00 3.375e+00 3.955e+00
 7.234e+02 	 1.330e+00 1.506e+00 1.713e+00 1.956e+00 2.245e+00 2.591e+00 3.007e+00 3.513e+00 4.132e+00
 7.010e+02 	 1.359e+00 1.542e+00 1.757e+00 2.012e+00 2.315e+00 2.679e+00 3.119e+00 3.656e+00 4.316e+00
 6.793e+02 	 1.387e+00 1.577e+00 1.801e+00 2.067e+00 2.385e+00 2.768e+00 3.233e+00 3.803e+00 4.507e+00
 6.581e+02 	 1.415e+00 1.612e+00 1.846e+00 2.123e+00 2.457e+00 2.859e+00 3.350e+00 3.955e+00 4.706e+00
 6.375e+02 	 1.443e+00 1.647e+00 1.890e+00 2.180e+00 2.529e+00 2.952e+00 3.470e+00 4.111e+00 4.912e+00
 6.174e+02 	 1.470e+00 1.682e+00 1.934e+00 2.236e+00 2.601e+00 3.046e+00 3.593e+00 4.272e+00 5.125e+00
 5.979e+02 	 1.496e+00 1.716e+00 1.978e+00 2.293e+00 2.674e+00 3.141e+00 3.718e+00 4.437e+00 5.346e+00
 5.789e+02 	 1.522e+00 1.749e+00 2.021e+00 2.349e+00 2.748e+00 3.238e+00 3.845e+00 4.607e+00 5.575e+00
 5.604e+02 	 1.548e+00 1.783e+00 2.064e+00 2.406e+00 2.822e+00 3.336e+00 3.975e+00 4.782e+00 5.812e+00
 5.424e+02 	 1.573e+00 1.815e+00 2.107e+00 2.462e+00 2.896e+00 3.434e+00 4.108e+00 4.961e+00 6.057e+00
 5.250e+02 	 1.597e+00 1.847e+00 2.149e+00 2.517e+00 2.971e+00 3.534e+00 4.242e+00 5.144e+00 6.311e+00
 5.080e+02 	 1.620e+00 1.878e+00 2.190e+00 2.573e+00 3.045e+00 3.634e+00 4.379e+00 5.333e+00 6.573e+00
 4.915e+02 	 1.642e+00 1.908e+00 2.231e+00 2.627e+00 3.119e+00 3.735e+00 4.517e+00 5.525e+00 6.844e+00
 4.754e+02 	 1.663e+00 1.937e+00 2.271e+00 2.682e+00 3.193e+00 3.837e+00 4.658e+00 5.721e+00 7.123e+00
 4.598e+02 	 1.684e+00 1.965e+00 2.309e+00 2.735e+00 3.266e+00 3.938e+00 4.800e+00 5.922e+00 7.410e+00
 4.447e+02 	 1.703e+00 1.992e+00 2.347e+00 2.787e+00 3.339e+00 4.040e+00 4.943e+00 6.127e+00 7.707e+00
 4.300e+02 	 1.721e+00 2.018e+00 2.383e+00 2.838e+00 3.411e+00 4.142e+00 5.088e+00 6.335e+00 8.012e+00
 4.157e+02 	 1.738e+00 2.043e+00 2.419e+00 2.888e+00 3.482e+00 4.243e+00 5.234e+00 6.547e+00 8.326e+00
 4.018e+02 	 1.754e+00 2.066e+00 2.452e+00 2.937e+00 3.552e+00 4.344e+00 5.380e+00 6.763e+00 8.649e+00
 3.884e+02 	 1.769e+00 2.088e+00 2.485e+00 2.984e+00 3.621e+00 4.444e+00 5.527e+00 6.982e+00 8.980e+00
 3.753e+02 	 1.782e+00 2.108e+00 2.516e+00 3.030e+00 3.688e+00 4.543e+00 5.675e+00 7.204e+00 9.321e+00
 3.626e+02 	 1.794e+00 2.128e+00 2.545e+00 3.074e+00 3.753e+00 4.641e+00 5.822e+00 7.428e+00 9.670e+00
 3.503e+02 	 1.805e+00 2.145e+00 2.572e+00 3.116e+00 3.817e+00 4.738e+00 5.970e+00 7.656e+00 1.003e+01
 3.384e+02 	 1.814e+00 2.161e+00 2.598e+00 3.156e+00 3.879e+00 4.833e+00 6.116e+00 7.885e+00 1.039e+01
 3.268e+02 	 1.822e+00 2.175e+00 2.622e+00 3.194e+00 3.939e+00 4.926e+00 6.262e+00 8.116e+00 1.077e+01
 3.156e+02 	 1.828e+00 2.188e+00 2.644e+00 3.230e+00 3.997e+00 5.018e+00 6.407e+00 8.349e+00 1.115e+01
 3.048e+02 	 1.833e+00 2.199e+00 2.664e+00 3.264e+00 4.052e+00 5.107e+00 6.551e+00 8.583e+00 1.154e+01
 2.942e+02 	 1.836e+00 2.208e+00 2.681e+00 3.295e+00 4.104e+00 5.193e+00 6.693e+00 8.818e+00 1.194e+01
 2.840e+02 	 1.838e+00 2.215e+00 2.697e+00 3.324e+00 4.154e+00 5.277e+00 6.833e+00 9.054e+00 1.235e+01
 2.742e+02 	 1.839e+00 2.220e+00 2.711e+00 3.350e+00 4.201e+00 5.358e+00 6.970e+00 9.290e+00 1.276e+01
 2.646e+02 	 1.838e+00 2.224e+00 2.722e+00 3.374e+00 4.245e+00 5.435e+00 7.105e+00 9.525e+00 1.318e+01
 2.553e+02 	 1.835e+00 2.226e+00 2.731e+00 3.395e+00 4.286e+00 5.510e+00 7.237e+00 9.760e+00 1.361e+01
 2.463e+02 	 1.831e+00 2.226e+00 2.738e+00 3.413e+00 4.324e+00 5.580e+00 7.365e+00 9.994e+00 1.405e+01
 2.377e+02 	 1.826e+00 2.224e+00 2.742e+00 3.429e+00 4.358e+00 5.647e+00 7.490e+00 1.023e+01 1.449e+01
 2.292e+02 	 1.819e+00 2.220e+00 2.744e+00 3.442e+00 4.389e+00 5.710e+00 7.611e+00 1.046e+01 1.494e+01
 2.211e+02 	 1.810e+00 2.215e+00 2.744e+00 3.451e+00 4.416e+00 5.769e+00 7.728e+00 1.068e+01 1.539e+01
 2.132e+02 	 1.800e+00 2.207e+00 2.742e+00 3.458e+00 4.440e+00 5.823e+00 7.840e+00 1.091e+01 1.585e+01
 2.056e+02 	 1.789e+00 2.198e+00 2.737e+00 3.462e+00 4.460e+00 5.873e+00 7.947e+00 1.113e+01 1.632e+01
 1.983e+02 	 1.777e+00 2.188e+00 2.730e+00 3.463e+00 4.476e+00 5.918e+00 8.049e+00 1.135e+01 1.679e+01
 1.911e+02 	 1.763e+00 2.175e+00 2.721e+00 3.461e+00 4.488e+00 5.959e+00 8.146e+00 1.156e+01 1.726e+01
 1.843e+02 	 1.748e+00 2.161e+00 2.710e+00 3.456e+00 4.497e+00 5.995e+00 8.237e+00 1.177e+01 1.774e+01
 1.776e+02 	 1.732e+00 2.145e+00 2.696e+00 3.448e+00 4.502e+00 6.025e+00 8.322e+00 1.197e+01 1.823e+01
 1.712e+02 	 1.714e+00 2.128e+00 2.681e+00 3.438e+00 4.503e+00 6.051e+00 8.401e+00 1.217e+01 1.872e+01
 1.650e+02 	 1.696e+00 2.109e+00 2.663e+00 3.424e+00 4.500e+00 6.072e+00 8.473e+00 1.236e+01 1.921e+01
 1.590e+02 	 1.676e+00 2.089e+00 2.644e+00 3.408e+00 4.493e+00 6.087e+00 8.539e+00 1.255e+01 1.971e+01
 1.532e+02 	 1.656e+00 2.067e+00 2.622e+00 3.389e+00 4.482e+00 6.097e+00 8.599e+00 1.273e+01 2.020e+01
 1.476e+02 	 1.634e+00 2.044e+00 2.598e+00 3.368e+00 4.468e+00 6.102e+00 8.651e+00 1.290e+01 2.071e+01
 1.422e+02 	 1.612e+00 2.020e+00 2.573e+00 3.344e+00 4.450e+00 6.102e+00 8.697e+00 1.306e+01 2.121e+01
 1.370e+02 	 1.589e+00 1.994e+00 2.546e+00 3.317e+00 4.429e+00 6.097e+00 8.735e+00 1.322e+01 2.172e+01
 1.319e+02 	 1.565e+00 1.968e+00 2.518e+00 3.288e+00 4.404e+00 6.087e+00 8.766e+00 1.337e+01 2.222e+01
 1.270e+02 	 1.540e+00 1.940e+00 2.488e+00 3.257e+00 4.375e+00 6.071e+00 8.790e+00 1.351e+01 2.273e+01
 1.224e+02 	 1.515e+00 1.912e+00 2.456e+00 3.224e+00 4.344e+00 6.051e+00 8.807e+00 1.364e+01 2.325e+01
 1.178e+02 	 1.489e+00 1.882e+00 2.423e+00 3.188e+00 4.309e+00 6.025e+00 8.816e+00 1.376e+01 2.376e+01
 1.134e+02 	 1.463e+00 1.852e+00 2.389e+00 3.150e+00 4.271e+00 5.995e+00 8.818e+00 1.387e+01 2.427e+01
 1.092e+02 	 1.436e+00 1.821e+00 2.353e+00 3.111e+00 4.230e+00 5.960e+00 8.813e+00 1.397e+01 2.479e+01
 1.052e+02 	 1.409e+00 1.790e+00 2.317e+00 3.070e+00 4.186e+00 5.921e+00 8.800e+00 1.406e+01 2.530e+01
 1.012e+02 	 1.382e+00 1.757e+00 2.279e+00 3.027e+00 4.139e+00 5.877e+00 8.781e+00 1.414e+01 2.582e+01
 9.746e+01 	 1.354e+00 1.725e+00 2.241e+00 2.983e+00 4.090e+00 5.828e+00 8.754e+00 1.421e+01 2.634e+01
 9.381e+01 	 1.326e+00 1.692e+00 2.202e+00 2.937e+00 4.038e+00 5.776e+00 8.721e+00 1.427e+01 2.686e+01
